task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_gdpr_europa,95.0,95.0,0.009,0.001,2,1,1,ORACLE
2,BRAZIL,,110.0,110.0,0.007,0.001,1,1,1,ORACLE
3,BRAZIL,,170.0,170.0,0.004,0.001,1,1,1,ORACLE
4,EUROPE,,175.0,175.0,0.003,0.001,2,1,1,ORACLE
5,EUROPE,,210.0,210.0,0.003,0.001,2,1,1,ORACLE
6,USA,,235.0,235.0,0.003,0.001,15,1,1,ORACLE
7,EUROPE,,260.0,260.0,0.003,0.001,2,1,1,ORACLE
8,EUROPE,,275.0,275.0,0.003,0.001,2,1,1,ORACLE
9,EUROPE,,295.0,295.0,0.003,0.001,2,1,1,ORACLE
10,BRAZIL,,305.0,305.0,0.003,0.001,1,1,1,ORACLE
11,USA,,315.0,315.0,0.003,0.001,15,1,1,ORACLE
12,USA,,340.0,340.0,0.003,0.001,15,1,1,ORACLE
13,USA,,360.0,360.0,0.003,0.001,15,1,1,ORACLE
14,USA,,435.0,435.0,0.003,0.001,15,1,1,ORACLE
15,EUROPE,,450.0,450.0,0.005,0.001,2,1,1,ORACLE
16,USA,,545.0,545.0,0.003,0.001,15,1,1,ORACLE
17,BRAZIL,,580.0,580.0,0.003,0.001,1,1,1,ORACLE
18,USA,,605.0,605.0,0.003,0.001,15,1,1,ORACLE
19,USA,,640.0,640.0,0.003,0.001,15,1,1,ORACLE
20,EUROPE,,655.0,655.0,0.003,0.001,2,1,1,ORACLE
21,USA,,675.0,675.0,0.003,0.001,15,1,1,ORACLE
22,EUROPE,,730.0,730.0,0.003,0.001,2,1,1,ORACLE
23,EUROPE,,760.0,760.0,0.003,0.001,2,1,1,ORACLE
24,EUROPE,,775.0,775.0,0.003,0.001,2,1,1,ORACLE
25,USA,,800.0,800.0,0.003,0.001,15,1,1,ORACLE
26,EUROPE,,820.0,820.0,0.003,0.001,2,1,1,ORACLE
27,EUROPE,,835.0,835.0,0.003,0.001,2,1,1,ORACLE
28,USA,restricao_gdpr_europa,885.0,885.0,0.025,0.001,2,1,1,ORACLE
29,BRAZIL,,1060.0,1060.0,0.003,0.001,1,1,1,ORACLE
30,USA,,1065.0,1065.0,0.003,0.001,15,1,1,ORACLE
31,EUROPE,,1140.0,1140.0,0.003,0.001,2,1,1,ORACLE
32,EUROPE,,1150.0,1150.0,0.003,0.001,2,1,1,ORACLE
33,EUROPE,,1155.0,1155.0,0.003,0.001,2,1,1,ORACLE
34,USA,,1160.0,1160.0,0.003,0.001,15,1,1,ORACLE
35,BRAZIL,restricao_gdpr_europa,1165.0,1165.0,0.005,0.001,2,1,1,ORACLE
