task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,15.0,15.0,1.338,0.001,15,1,1,DRL_ONEHOT
2,EUROPE,,20.0,20.0,0.617,0.001,2,1,1,DRL_ONEHOT
3,BRAZIL,,40.0,40.0,0.635,0.001,1,1,1,DRL_ONEHOT
4,BRAZIL,,50.0,50.0,0.63,0.001,1,1,1,DRL_ONEHOT
5,BRAZIL,,140.0,140.0,0.67,0.001,1,1,1,DRL_ONEHOT
6,USA,,155.0,155.0,0.61,0.001,15,1,1,DRL_ONEHOT
7,USA,,175.0,175.0,0.702,0.001,15,1,1,DRL_ONEHOT
8,BRAZIL,,195.0,195.0,0.64,0.001,1,1,1,DRL_ONEHOT
9,EUROPE,,260.0,260.0,0.691,0.001,2,1,1,DRL_ONEHOT
10,BRAZIL,,265.0,265.0,0.639,0.001,1,1,1,DRL_ONEHOT
11,BRAZIL,,310.0,310.0,0.688,0.001,1,1,1,DRL_ONEHOT
12,BRAZIL,,345.0,345.0,0.693,0.001,1,1,1,DRL_ONEHOT
13,BRAZIL,,355.0,355.0,0.644,0.001,1,1,1,DRL_ONEHOT
14,BRAZIL,,385.0,385.0,0.668,0.001,1,1,1,DRL_ONEHOT
15,BRAZIL,,395.0,395.0,0.598,0.001,1,1,1,DRL_ONEHOT
16,USA,,425.0,425.0,0.642,0.001,15,1,1,DRL_ONEHOT
17,BRAZIL,,455.0,455.0,0.676,0.001,1,1,1,DRL_ONEHOT
18,USA,,465.0,465.0,0.6,0.001,15,1,1,DRL_ONEHOT
19,BRAZIL,,490.0,490.0,0.644,0.001,1,1,1,DRL_ONEHOT
20,EUROPE,,515.0,515.0,0.634,0.001,2,1,1,DRL_ONEHOT
21,BRAZIL,,525.0,525.0,0.597,0.001,1,1,1,DRL_ONEHOT
22,BRAZIL,,540.0,540.0,0.609,0.001,1,1,1,DRL_ONEHOT
23,BRAZIL,,550.0,550.0,0.605,0.001,1,1,1,DRL_ONEHOT
24,EUROPE,,580.0,580.0,0.664,0.001,2,1,1,DRL_ONEHOT
25,USA,falha_calibracao_sensor_termico,590.0,590.0,0.602,0.001,,0,1,DRL_ONEHOT
26,EUROPE,,595.0,595.0,0.578,0.001,2,1,1,DRL_ONEHOT
27,USA,,600.0,600.0,0.6,0.001,15,1,1,DRL_ONEHOT
28,USA,,640.0,640.0,0.666,0.001,15,1,1,DRL_ONEHOT
29,EUROPE,,660.0,660.0,0.626,0.001,2,1,1,DRL_ONEHOT
30,USA,,670.0,670.0,0.578,0.001,15,1,1,DRL_ONEHOT
31,EUROPE,,690.0,690.0,0.651,0.001,2,1,1,DRL_ONEHOT
32,USA,,705.0,705.0,0.661,0.001,15,1,1,DRL_ONEHOT
33,USA,falha_bateria_celula_critica,725.0,725.0,0.711,0.001,2,1,0,DRL_ONEHOT
34,EUROPE,,755.0,755.0,0.659,0.001,2,1,1,DRL_ONEHOT
35,USA,,760.0,760.0,0.59,0.001,15,1,1,DRL_ONEHOT
36,EUROPE,,775.0,775.0,0.622,0.001,2,1,1,DRL_ONEHOT
37,EUROPE,,780.0,780.0,0.572,0.001,2,1,1,DRL_ONEHOT
38,USA,,820.0,820.0,0.63,0.001,15,1,1,DRL_ONEHOT
39,USA,,845.0,845.0,0.548,0.001,15,1,1,DRL_ONEHOT
40,USA,,860.0,860.0,0.455,0.001,15,1,1,DRL_ONEHOT
41,BRAZIL,,870.0,870.0,0.589,0.001,1,1,1,DRL_ONEHOT
42,USA,,910.0,910.0,0.62,0.001,15,1,1,DRL_ONEHOT
43,BRAZIL,,915.0,915.0,0.55,0.001,1,1,1,DRL_ONEHOT
44,BRAZIL,,945.0,945.0,0.605,0.001,1,1,1,DRL_ONEHOT
45,USA,,950.0,950.0,0.548,0.001,15,1,1,DRL_ONEHOT
46,BRAZIL,,1015.0,1015.0,0.629,0.001,1,1,1,DRL_ONEHOT
47,USA,,1020.0,1020.0,0.553,0.001,15,1,1,DRL_ONEHOT
48,EUROPE,,1030.0,1030.0,0.606,0.001,2,1,1,DRL_ONEHOT
49,USA,,1035.0,1035.0,0.559,0.001,15,1,1,DRL_ONEHOT
50,EUROPE,,1100.0,1100.0,0.655,0.001,2,1,1,DRL_ONEHOT
51,EUROPE,,1150.0,1150.0,0.648,0.001,2,1,1,DRL_ONEHOT
52,EUROPE,,1180.0,1180.0,0.621,0.001,2,1,1,DRL_ONEHOT
