task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.961,0.005,15,1,1,DRL
2,USA,restricao_gdpr_europa,40.0,40.0,0.462,0.005,,0,0,DRL
3,USA,,115.0,115.0,0.495,0.005,15,1,1,DRL
4,EUROPE,,125.0,125.0,0.422,0.005,2,1,1,DRL
5,USA,,150.0,150.0,0.43,0.005,15,1,1,DRL
6,BRAZIL,,160.0,160.0,0.408,0.005,1,1,1,DRL
7,BRAZIL,,175.0,175.0,0.413,0.005,1,1,1,DRL
8,EUROPE,restricao_gdpr_europa,185.0,185.0,0.399,0.005,,0,0,DRL
9,BRAZIL,,240.0,240.0,0.449,0.005,1,1,1,DRL
10,USA,,320.0,320.0,0.468,0.005,15,1,1,DRL
11,EUROPE,,340.0,340.0,0.42,0.005,2,1,1,DRL
12,BRAZIL,,440.0,440.0,0.498,0.005,1,1,1,DRL
13,USA,,445.0,445.0,0.418,0.005,15,1,1,DRL
14,EUROPE,,480.0,480.0,0.456,0.005,2,1,1,DRL
15,EUROPE,,500.0,500.0,0.436,0.005,2,1,1,DRL
16,USA,,525.0,525.0,0.429,0.005,15,1,1,DRL
17,EUROPE,restricao_soberania_brasil,540.0,540.0,0.402,0.005,,0,0,DRL
18,EUROPE,,685.0,685.0,0.492,0.005,2,1,1,DRL
19,EUROPE,,745.0,745.0,0.453,0.005,2,1,1,DRL
20,EUROPE,,775.0,775.0,0.441,0.005,2,1,1,DRL
21,USA,,830.0,830.0,0.443,0.005,15,1,1,DRL
22,EUROPE,,835.0,835.0,0.402,0.005,2,1,1,DRL
23,EUROPE,,840.0,840.0,0.382,0.005,2,1,1,DRL
24,BRAZIL,,845.0,845.0,0.386,0.005,1,1,1,DRL
25,BRAZIL,,910.0,910.0,0.463,0.005,1,1,1,DRL
26,EUROPE,,915.0,915.0,0.419,0.005,2,1,1,DRL
27,EUROPE,,980.0,980.0,0.449,0.005,2,1,1,DRL
28,BRAZIL,falha_hardware_camera_esq,1180.0,1180.0,0.476,0.005,,0,1,DRL
