task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,0.008,0.001,1,1,1,ORACLE
2,BRAZIL,,10.0,10.0,0.004,0.001,1,1,1,ORACLE
3,EUROPE,,50.0,50.0,0.004,0.001,2,1,1,ORACLE
4,USA,,55.0,55.0,0.004,0.001,15,1,1,ORACLE
5,BRAZIL,,60.0,60.0,0.003,0.001,1,1,1,ORACLE
6,EUROPE,,100.0,100.0,0.003,0.001,2,1,1,ORACLE
7,BRAZIL,,125.0,125.0,0.003,0.001,1,1,1,ORACLE
8,EUROPE,,140.0,140.0,0.003,0.001,2,1,1,ORACLE
9,BRAZIL,,175.0,175.0,0.003,0.001,1,1,1,ORACLE
10,USA,,195.0,195.0,0.003,0.001,15,1,1,ORACLE
11,BRAZIL,,205.0,205.0,0.003,0.001,1,1,1,ORACLE
12,USA,,240.0,240.0,0.003,0.001,15,1,1,ORACLE
13,USA,,280.0,280.0,0.003,0.001,15,1,1,ORACLE
14,USA,,310.0,310.0,0.003,0.001,15,1,1,ORACLE
15,USA,,325.0,325.0,0.003,0.001,15,1,1,ORACLE
16,EUROPE,restricao_gdpr_europa,335.0,335.0,0.007,0.001,2,1,1,ORACLE
17,EUROPE,,345.0,345.0,0.003,0.001,2,1,1,ORACLE
18,EUROPE,,365.0,365.0,0.003,0.001,2,1,1,ORACLE
19,BRAZIL,,385.0,385.0,0.003,0.001,1,1,1,ORACLE
20,USA,,405.0,405.0,0.003,0.001,15,1,1,ORACLE
21,USA,,415.0,415.0,0.003,0.001,15,1,1,ORACLE
22,BRAZIL,,420.0,420.0,0.003,0.001,1,1,1,ORACLE
23,BRAZIL,,440.0,440.0,0.003,0.001,1,1,1,ORACLE
24,BRAZIL,,470.0,470.0,0.003,0.001,1,1,1,ORACLE
25,BRAZIL,,480.0,480.0,0.003,0.001,1,1,1,ORACLE
26,EUROPE,,485.0,485.0,0.003,0.001,2,1,1,ORACLE
27,BRAZIL,,505.0,505.0,0.003,0.001,1,1,1,ORACLE
28,BRAZIL,,515.0,515.0,0.003,0.001,1,1,1,ORACLE
29,EUROPE,,545.0,545.0,0.003,0.001,2,1,1,ORACLE
30,USA,,550.0,550.0,0.003,0.001,15,1,1,ORACLE
31,BRAZIL,,560.0,560.0,0.003,0.001,1,1,1,ORACLE
32,USA,,565.0,565.0,0.003,0.001,15,1,1,ORACLE
33,USA,,575.0,575.0,0.002,0.001,15,1,1,ORACLE
34,USA,,665.0,665.0,0.003,0.001,15,1,1,ORACLE
35,EUROPE,,670.0,670.0,0.003,0.001,2,1,1,ORACLE
36,EUROPE,,675.0,675.0,0.003,0.001,2,1,1,ORACLE
37,USA,,730.0,730.0,0.004,0.001,15,1,1,ORACLE
38,BRAZIL,falha_hardware_camera_esq,745.0,745.0,0.001,0.001,,0,1,ORACLE
39,EUROPE,,755.0,755.0,0.003,0.001,2,1,1,ORACLE
40,BRAZIL,,760.0,760.0,0.003,0.001,1,1,1,ORACLE
41,BRAZIL,,775.0,775.0,0.003,0.001,1,1,1,ORACLE
42,USA,,795.0,795.0,0.003,0.001,15,1,1,ORACLE
43,BRAZIL,,800.0,800.0,0.003,0.001,1,1,1,ORACLE
44,EUROPE,,815.0,815.0,0.003,0.001,2,1,1,ORACLE
45,BRAZIL,,820.0,820.0,0.003,0.001,1,1,1,ORACLE
46,BRAZIL,,830.0,830.0,0.003,0.001,1,1,1,ORACLE
47,USA,,880.0,880.0,0.003,0.001,15,1,1,ORACLE
48,BRAZIL,,900.0,900.0,0.003,0.001,1,1,1,ORACLE
49,EUROPE,,910.0,910.0,0.003,0.001,2,1,1,ORACLE
50,BRAZIL,,955.0,955.0,0.003,0.001,1,1,1,ORACLE
51,EUROPE,,965.0,965.0,0.003,0.001,2,1,1,ORACLE
52,BRAZIL,,975.0,975.0,0.003,0.001,1,1,1,ORACLE
53,USA,,1000.0,1000.0,0.003,0.001,15,1,1,ORACLE
54,EUROPE,,1015.0,1015.0,0.003,0.001,2,1,1,ORACLE
55,BRAZIL,,1030.0,1030.0,0.003,0.001,1,1,1,ORACLE
56,EUROPE,,1045.0,1045.0,0.003,0.001,2,1,1,ORACLE
57,EUROPE,,1075.0,1075.0,0.003,0.001,2,1,1,ORACLE
58,USA,,1085.0,1085.0,0.003,0.001,15,1,1,ORACLE
59,EUROPE,,1095.0,1095.0,0.003,0.001,2,1,1,ORACLE
60,USA,,1100.0,1100.0,0.003,0.001,15,1,1,ORACLE
61,EUROPE,,1110.0,1110.0,0.003,0.001,2,1,1,ORACLE
62,BRAZIL,,1115.0,1115.0,0.003,0.001,1,1,1,ORACLE
63,USA,,1120.0,1120.0,0.003,0.001,15,1,1,ORACLE
64,EUROPE,,1135.0,1135.0,0.003,0.001,2,1,1,ORACLE
65,BRAZIL,,1145.0,1145.0,0.003,0.001,1,1,1,ORACLE
66,USA,,1150.0,1150.0,0.003,0.001,15,1,1,ORACLE
67,BRAZIL,falha_hardware_camera_esq,1175.0,1175.0,0.001,0.001,,0,1,ORACLE
