task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,0.667,0.001,1,1,1,DRL_ONEHOT
2,BRAZIL,,10.0,10.0,0.212,0.001,1,1,1,DRL_ONEHOT
3,EUROPE,,50.0,50.0,0.213,0.001,2,1,1,DRL_ONEHOT
4,USA,,55.0,55.0,0.243,0.001,15,1,1,DRL_ONEHOT
5,BRAZIL,,60.0,60.0,0.197,0.001,1,1,1,DRL_ONEHOT
6,EUROPE,,100.0,100.0,0.202,0.001,2,1,1,DRL_ONEHOT
7,BRAZIL,,125.0,125.0,0.209,0.001,1,1,1,DRL_ONEHOT
8,EUROPE,,140.0,140.0,0.196,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,,175.0,175.0,0.203,0.001,1,1,1,DRL_ONEHOT
10,USA,,195.0,195.0,0.2,0.001,15,1,1,DRL_ONEHOT
11,BRAZIL,,205.0,205.0,0.196,0.001,1,1,1,DRL_ONEHOT
12,USA,,240.0,240.0,0.208,0.001,15,1,1,DRL_ONEHOT
13,USA,,280.0,280.0,0.209,0.001,15,1,1,DRL_ONEHOT
14,USA,,310.0,310.0,0.2,0.001,15,1,1,DRL_ONEHOT
15,USA,,325.0,325.0,0.201,0.001,15,1,1,DRL_ONEHOT
16,EUROPE,restricao_gdpr_europa,335.0,335.0,0.199,0.001,2,1,1,DRL_ONEHOT
17,EUROPE,,345.0,345.0,0.242,0.001,2,1,1,DRL_ONEHOT
18,EUROPE,,365.0,365.0,0.2,0.001,2,1,1,DRL_ONEHOT
19,BRAZIL,,385.0,385.0,0.238,0.001,1,1,1,DRL_ONEHOT
20,USA,,405.0,405.0,0.248,0.001,15,1,1,DRL_ONEHOT
21,USA,,415.0,415.0,0.2,0.001,15,1,1,DRL_ONEHOT
22,BRAZIL,,420.0,420.0,0.194,0.001,1,1,1,DRL_ONEHOT
23,BRAZIL,,440.0,440.0,0.198,0.001,1,1,1,DRL_ONEHOT
24,BRAZIL,,470.0,470.0,0.248,0.001,1,1,1,DRL_ONEHOT
25,BRAZIL,,480.0,480.0,0.196,0.001,1,1,1,DRL_ONEHOT
26,EUROPE,,485.0,485.0,0.191,0.001,2,1,1,DRL_ONEHOT
27,BRAZIL,,505.0,505.0,0.195,0.001,1,1,1,DRL_ONEHOT
28,BRAZIL,,515.0,515.0,0.195,0.001,1,1,1,DRL_ONEHOT
29,EUROPE,,545.0,545.0,0.197,0.001,2,1,1,DRL_ONEHOT
30,USA,,550.0,550.0,0.193,0.001,15,1,1,DRL_ONEHOT
31,BRAZIL,,560.0,560.0,0.195,0.001,1,1,1,DRL_ONEHOT
32,USA,,565.0,565.0,0.244,0.001,15,1,1,DRL_ONEHOT
33,USA,,575.0,575.0,0.322,0.001,15,1,1,DRL_ONEHOT
34,USA,,665.0,665.0,0.253,0.001,15,1,1,DRL_ONEHOT
35,EUROPE,,670.0,670.0,0.199,0.001,2,1,1,DRL_ONEHOT
36,EUROPE,,675.0,675.0,0.193,0.001,2,1,1,DRL_ONEHOT
37,USA,,730.0,730.0,0.26,0.001,15,1,1,DRL_ONEHOT
38,BRAZIL,falha_hardware_camera_esq,745.0,745.0,0.331,0.001,,0,1,DRL_ONEHOT
39,EUROPE,,755.0,755.0,0.226,0.001,2,1,1,DRL_ONEHOT
40,BRAZIL,,760.0,760.0,0.191,0.001,1,1,1,DRL_ONEHOT
41,BRAZIL,,775.0,775.0,0.231,0.001,1,1,1,DRL_ONEHOT
42,USA,,795.0,795.0,0.226,0.001,15,1,1,DRL_ONEHOT
43,BRAZIL,,800.0,800.0,0.263,0.001,1,1,1,DRL_ONEHOT
44,EUROPE,,815.0,815.0,0.19,0.001,2,1,1,DRL_ONEHOT
45,BRAZIL,,820.0,820.0,0.221,0.001,1,1,1,DRL_ONEHOT
46,BRAZIL,,830.0,830.0,0.192,0.001,1,1,1,DRL_ONEHOT
47,USA,,880.0,880.0,0.193,0.001,15,1,1,DRL_ONEHOT
48,BRAZIL,,900.0,900.0,0.23,0.001,1,1,1,DRL_ONEHOT
49,EUROPE,,910.0,910.0,0.191,0.001,2,1,1,DRL_ONEHOT
50,BRAZIL,,955.0,955.0,0.195,0.001,1,1,1,DRL_ONEHOT
51,EUROPE,,965.0,965.0,0.211,0.001,2,1,1,DRL_ONEHOT
52,BRAZIL,,975.0,975.0,0.19,0.001,1,1,1,DRL_ONEHOT
53,USA,,1000.0,1000.0,0.191,0.001,15,1,1,DRL_ONEHOT
54,EUROPE,,1015.0,1015.0,0.191,0.001,2,1,1,DRL_ONEHOT
55,BRAZIL,,1030.0,1030.0,0.215,0.001,1,1,1,DRL_ONEHOT
56,EUROPE,,1045.0,1045.0,0.191,0.001,2,1,1,DRL_ONEHOT
57,EUROPE,,1075.0,1075.0,0.21,0.001,2,1,1,DRL_ONEHOT
58,USA,,1085.0,1085.0,0.207,0.001,15,1,1,DRL_ONEHOT
59,EUROPE,,1095.0,1095.0,0.266,0.001,2,1,1,DRL_ONEHOT
