task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,0.681,0.005,1,1,1,DRL
2,BRAZIL,,10.0,10.0,0.228,0.005,1,1,1,DRL
3,EUROPE,,50.0,50.0,0.23,0.005,2,1,1,DRL
4,USA,,55.0,55.0,0.227,0.005,15,1,1,DRL
5,BRAZIL,,60.0,60.0,0.212,0.005,1,1,1,DRL
6,EUROPE,,100.0,100.0,0.222,0.005,2,1,1,DRL
7,BRAZIL,,125.0,125.0,0.219,0.005,1,1,1,DRL
8,EUROPE,,140.0,140.0,0.212,0.005,2,1,1,DRL
9,BRAZIL,,175.0,175.0,0.219,0.005,1,1,1,DRL
10,USA,,195.0,195.0,0.221,0.005,15,1,1,DRL
11,BRAZIL,,205.0,205.0,0.21,0.005,1,1,1,DRL
12,USA,,240.0,240.0,0.22,0.005,15,1,1,DRL
13,USA,,280.0,280.0,0.219,0.005,15,1,1,DRL
14,USA,,310.0,310.0,0.219,0.005,15,1,1,DRL
15,USA,,325.0,325.0,0.216,0.005,15,1,1,DRL
16,EUROPE,restricao_gdpr_europa,335.0,335.0,0.214,0.005,,0,0,DRL
17,EUROPE,,345.0,345.0,0.213,0.005,2,1,1,DRL
18,EUROPE,,365.0,365.0,0.218,0.005,2,1,1,DRL
19,BRAZIL,,385.0,385.0,0.222,0.005,1,1,1,DRL
20,USA,,405.0,405.0,0.212,0.005,15,1,1,DRL
21,USA,,415.0,415.0,0.225,0.005,15,1,1,DRL
22,BRAZIL,,420.0,420.0,0.21,0.005,1,1,1,DRL
23,BRAZIL,,440.0,440.0,0.215,0.005,1,1,1,DRL
24,BRAZIL,,470.0,470.0,0.208,0.005,1,1,1,DRL
25,BRAZIL,,480.0,480.0,0.214,0.005,1,1,1,DRL
26,EUROPE,,485.0,485.0,0.204,0.005,2,1,1,DRL
27,BRAZIL,,505.0,505.0,0.206,0.005,1,1,1,DRL
28,BRAZIL,,515.0,515.0,0.208,0.005,1,1,1,DRL
29,EUROPE,,545.0,545.0,0.211,0.005,2,1,1,DRL
30,USA,,550.0,550.0,0.204,0.005,15,1,1,DRL
31,BRAZIL,,560.0,560.0,0.205,0.005,1,1,1,DRL
32,USA,,565.0,565.0,0.202,0.005,15,1,1,DRL
33,USA,,575.0,575.0,0.22,0.005,15,1,1,DRL
34,USA,,665.0,665.0,0.214,0.005,15,1,1,DRL
35,EUROPE,,670.0,670.0,0.22,0.005,2,1,1,DRL
36,EUROPE,,675.0,675.0,0.203,0.005,2,1,1,DRL
37,USA,,730.0,730.0,0.21,0.005,15,1,1,DRL
38,BRAZIL,falha_hardware_camera_esq,745.0,745.0,0.214,0.005,,0,1,DRL
39,EUROPE,,755.0,755.0,0.206,0.005,2,1,1,DRL
40,BRAZIL,,760.0,760.0,0.203,0.005,1,1,1,DRL
41,BRAZIL,,775.0,775.0,0.21,0.005,1,1,1,DRL
42,USA,,795.0,795.0,0.217,0.005,15,1,1,DRL
43,BRAZIL,,800.0,800.0,0.208,0.005,1,1,1,DRL
44,EUROPE,,815.0,815.0,0.204,0.005,2,1,1,DRL
45,BRAZIL,,820.0,820.0,0.203,0.005,1,1,1,DRL
46,BRAZIL,,830.0,830.0,0.214,0.005,1,1,1,DRL
47,USA,,880.0,880.0,0.248,0.005,15,1,1,DRL
48,BRAZIL,,900.0,900.0,0.214,0.005,1,1,1,DRL
49,EUROPE,,910.0,910.0,0.204,0.005,2,1,1,DRL
50,BRAZIL,,955.0,955.0,0.215,0.005,1,1,1,DRL
51,EUROPE,,965.0,965.0,0.213,0.005,2,1,1,DRL
52,BRAZIL,,975.0,975.0,0.204,0.005,1,1,1,DRL
53,USA,,1000.0,1000.0,0.211,0.005,15,1,1,DRL
54,EUROPE,,1015.0,1015.0,0.206,0.005,2,1,1,DRL
55,BRAZIL,,1030.0,1030.0,0.214,0.005,1,1,1,DRL
56,EUROPE,,1045.0,1045.0,0.207,0.005,2,1,1,DRL
57,EUROPE,,1075.0,1075.0,0.211,0.005,2,1,1,DRL
58,USA,,1085.0,1085.0,0.276,0.005,15,1,1,DRL
59,EUROPE,,1095.0,1095.0,0.208,0.005,2,1,1,DRL
60,USA,,1100.0,1100.0,0.207,0.005,15,1,1,DRL
61,EUROPE,,1110.0,1110.0,0.206,0.005,2,1,1,DRL
62,BRAZIL,,1115.0,1115.0,0.254,0.005,1,1,1,DRL
63,USA,,1120.0,1120.0,0.22,0.005,15,1,1,DRL
64,EUROPE,,1135.0,1135.0,0.207,0.005,2,1,1,DRL
65,BRAZIL,,1145.0,1145.0,0.213,0.005,1,1,1,DRL
66,USA,,1150.0,1150.0,0.217,0.005,15,1,1,DRL
67,BRAZIL,falha_hardware_camera_esq,1175.0,1175.0,0.213,0.005,,0,1,DRL
