task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,5.0,5.0,0.005,0.001,2,1,1,ORACLE
2,BRAZIL,,50.0,50.0,0.004,0.001,1,1,1,ORACLE
3,USA,,70.0,70.0,0.003,0.001,15,1,1,ORACLE
4,USA,,90.0,90.0,0.003,0.001,15,1,1,ORACLE
5,BRAZIL,,95.0,95.0,0.003,0.001,1,1,1,ORACLE
6,BRAZIL,,105.0,105.0,0.003,0.001,1,1,1,ORACLE
7,BRAZIL,,120.0,120.0,0.003,0.001,1,1,1,ORACLE
8,BRAZIL,,140.0,140.0,0.024,0.001,1,1,1,ORACLE
9,USA,restricao_gdpr_europa,145.0,145.0,0.006,0.001,2,1,1,ORACLE
10,USA,,175.0,175.0,0.003,0.001,15,1,1,ORACLE
11,EUROPE,falha_hardware_camera_esq,220.0,220.0,0.001,0.001,,0,1,ORACLE
12,BRAZIL,,240.0,240.0,0.003,0.001,1,1,1,ORACLE
13,BRAZIL,restricao_soberania_brasil,260.0,260.0,0.005,0.001,1,1,1,ORACLE
14,BRAZIL,,275.0,275.0,0.003,0.001,1,1,1,ORACLE
15,EUROPE,,280.0,280.0,0.003,0.001,2,1,1,ORACLE
16,EUROPE,restricao_soberania_brasil,285.0,285.0,0.02,0.001,1,1,1,ORACLE
17,BRAZIL,,290.0,290.0,0.003,0.001,1,1,1,ORACLE
18,USA,,310.0,310.0,0.003,0.001,15,1,1,ORACLE
19,BRAZIL,,365.0,365.0,0.003,0.001,1,1,1,ORACLE
20,USA,,375.0,375.0,0.003,0.001,15,1,1,ORACLE
21,BRAZIL,,405.0,405.0,0.003,0.001,1,1,1,ORACLE
22,USA,,415.0,415.0,0.003,0.001,15,1,1,ORACLE
23,USA,,430.0,430.0,0.003,0.001,15,1,1,ORACLE
24,EUROPE,,440.0,440.0,0.003,0.001,2,1,1,ORACLE
25,BRAZIL,,510.0,510.0,0.003,0.001,1,1,1,ORACLE
26,USA,,520.0,520.0,0.003,0.001,15,1,1,ORACLE
27,BRAZIL,,535.0,535.0,0.006,0.001,1,1,1,ORACLE
28,BRAZIL,restricao_gdpr_europa,560.0,560.0,0.005,0.001,2,1,1,ORACLE
29,EUROPE,,570.0,570.0,0.003,0.001,2,1,1,ORACLE
30,EUROPE,,575.0,575.0,0.003,0.001,2,1,1,ORACLE
31,BRAZIL,,580.0,580.0,0.003,0.001,1,1,1,ORACLE
32,BRAZIL,,585.0,585.0,0.003,0.001,1,1,1,ORACLE
33,BRAZIL,,590.0,590.0,0.003,0.001,1,1,1,ORACLE
34,BRAZIL,,630.0,630.0,0.003,0.001,1,1,1,ORACLE
35,USA,,640.0,640.0,0.003,0.001,15,1,1,ORACLE
36,EUROPE,,685.0,685.0,0.003,0.001,2,1,1,ORACLE
37,USA,,715.0,715.0,0.003,0.001,15,1,1,ORACLE
38,USA,,765.0,765.0,0.003,0.001,15,1,1,ORACLE
39,EUROPE,,775.0,775.0,0.003,0.001,2,1,1,ORACLE
40,EUROPE,,780.0,780.0,0.003,0.001,2,1,1,ORACLE
41,BRAZIL,,790.0,790.0,0.003,0.001,1,1,1,ORACLE
42,EUROPE,,795.0,795.0,0.002,0.001,2,1,1,ORACLE
43,USA,,800.0,800.0,0.002,0.001,15,1,1,ORACLE
44,EUROPE,,810.0,810.0,0.003,0.001,2,1,1,ORACLE
45,USA,,820.0,820.0,0.002,0.001,15,1,1,ORACLE
46,BRAZIL,,825.0,825.0,0.003,0.001,1,1,1,ORACLE
47,EUROPE,,830.0,830.0,0.002,0.001,2,1,1,ORACLE
48,USA,,850.0,850.0,0.003,0.001,15,1,1,ORACLE
49,USA,,895.0,895.0,0.003,0.001,15,1,1,ORACLE
50,USA,,900.0,900.0,0.003,0.001,15,1,1,ORACLE
51,EUROPE,,910.0,910.0,0.003,0.001,2,1,1,ORACLE
52,EUROPE,,915.0,915.0,0.003,0.001,2,1,1,ORACLE
53,BRAZIL,,930.0,930.0,0.003,0.001,1,1,1,ORACLE
54,EUROPE,,940.0,940.0,0.003,0.001,2,1,1,ORACLE
55,EUROPE,falha_hardware_camera_esq,970.0,970.0,0.001,0.001,,0,1,ORACLE
56,BRAZIL,,980.0,980.0,0.003,0.001,1,1,1,ORACLE
57,BRAZIL,,995.0,995.0,0.003,0.001,1,1,1,ORACLE
58,USA,,1020.0,1020.0,0.003,0.001,15,1,1,ORACLE
59,EUROPE,,1030.0,1030.0,0.006,0.001,2,1,1,ORACLE
60,USA,restricao_gdpr_europa,1050.0,1050.0,0.008,0.001,2,1,1,ORACLE
61,BRAZIL,,1070.0,1070.0,0.005,0.001,1,1,1,ORACLE
62,BRAZIL,,1075.0,1075.0,0.003,0.001,1,1,1,ORACLE
63,EUROPE,,1085.0,1085.0,0.003,0.001,2,1,1,ORACLE
64,BRAZIL,,1090.0,1090.0,0.003,0.001,1,1,1,ORACLE
65,BRAZIL,,1115.0,1115.0,0.006,0.001,1,1,1,ORACLE
66,EUROPE,falha_hardware_camera_esq,1130.0,1130.0,0.003,0.001,,0,1,ORACLE
67,USA,,1135.0,1135.0,0.021,0.001,15,1,1,ORACLE
68,USA,,1160.0,1160.0,0.004,0.001,15,1,1,ORACLE
