task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,5.0,5.0,0.95,0.005,15,1,1,DRL
2,USA,restricao_gdpr_europa,20.0,20.0,0.446,0.005,,0,0,DRL
3,USA,,60.0,60.0,0.461,0.005,15,1,1,DRL
4,EUROPE,,65.0,65.0,0.389,0.005,2,1,1,DRL
5,USA,,80.0,80.0,0.403,0.005,15,1,1,DRL
6,BRAZIL,,85.0,85.0,0.399,0.005,1,1,1,DRL
7,BRAZIL,,95.0,95.0,0.436,0.005,1,1,1,DRL
8,EUROPE,restricao_gdpr_europa,100.0,100.0,0.381,0.005,,0,0,DRL
9,BRAZIL,,130.0,130.0,0.419,0.005,1,1,1,DRL
10,USA,,170.0,170.0,0.417,0.005,15,1,1,DRL
11,EUROPE,,180.0,180.0,0.399,0.005,2,1,1,DRL
12,BRAZIL,,230.0,230.0,0.435,0.005,1,1,1,DRL
13,USA,,235.0,235.0,0.385,0.005,15,1,1,DRL
14,EUROPE,,255.0,255.0,0.394,0.005,2,1,1,DRL
15,EUROPE,,265.0,265.0,0.393,0.005,2,1,1,DRL
16,USA,,280.0,280.0,0.489,0.005,15,1,1,DRL
17,EUROPE,restricao_soberania_brasil,290.0,290.0,0.407,0.005,,0,0,DRL
18,EUROPE,,365.0,365.0,0.451,0.005,2,1,1,DRL
19,EUROPE,,395.0,395.0,0.432,0.005,2,1,1,DRL
20,EUROPE,,410.0,410.0,0.405,0.005,2,1,1,DRL
21,USA,,440.0,440.0,0.42,0.005,15,1,1,DRL
22,EUROPE,,445.0,445.0,0.396,0.005,2,1,1,DRL
23,EUROPE,,450.0,450.0,0.361,0.005,2,1,1,DRL
24,BRAZIL,,455.0,455.0,0.374,0.005,1,1,1,DRL
25,BRAZIL,,490.0,490.0,0.46,0.005,1,1,1,DRL
26,EUROPE,,495.0,495.0,0.389,0.005,2,1,1,DRL
27,EUROPE,,530.0,530.0,0.44,0.005,2,1,1,DRL
28,BRAZIL,falha_hardware_camera_esq,630.0,630.0,0.466,0.005,,0,1,DRL
29,EUROPE,,645.0,645.0,0.413,0.005,2,1,1,DRL
30,BRAZIL,,655.0,655.0,0.393,0.005,1,1,1,DRL
31,USA,,715.0,715.0,0.471,0.005,15,1,1,DRL
32,EUROPE,,720.0,720.0,0.4,0.005,2,1,1,DRL
33,USA,,755.0,755.0,0.458,0.005,15,1,1,DRL
34,BRAZIL,,775.0,775.0,0.427,0.005,1,1,1,DRL
35,BRAZIL,,805.0,805.0,0.436,0.005,1,1,1,DRL
36,EUROPE,,825.0,825.0,0.417,0.005,2,1,1,DRL
37,BRAZIL,,830.0,830.0,0.394,0.005,1,1,1,DRL
38,EUROPE,,855.0,855.0,0.441,0.005,2,1,1,DRL
39,USA,,865.0,865.0,0.406,0.005,15,1,1,DRL
40,USA,,885.0,885.0,0.398,0.005,15,1,1,DRL
41,USA,,925.0,925.0,0.527,0.005,15,1,1,DRL
42,USA,,940.0,940.0,0.492,0.005,15,1,1,DRL
43,USA,,945.0,945.0,0.444,0.005,15,1,1,DRL
44,USA,,955.0,955.0,0.419,0.005,15,1,1,DRL
45,EUROPE,,960.0,960.0,0.396,0.005,2,1,1,DRL
46,EUROPE,,965.0,965.0,0.403,0.005,2,1,1,DRL
47,EUROPE,,995.0,995.0,0.452,0.005,2,1,1,DRL
48,USA,,1000.0,1000.0,0.426,0.005,15,1,1,DRL
49,BRAZIL,,1005.0,1005.0,0.409,0.005,1,1,1,DRL
50,BRAZIL,,1025.0,1025.0,0.442,0.005,1,1,1,DRL
51,EUROPE,,1070.0,1070.0,0.444,0.005,2,1,1,DRL
52,EUROPE,falha_hardware_camera_esq,1095.0,1095.0,0.484,0.005,,0,1,DRL
53,EUROPE,,1115.0,1115.0,0.46,0.005,2,1,1,DRL
54,BRAZIL,,1120.0,1120.0,0.439,0.005,1,1,1,DRL
55,EUROPE,,1125.0,1125.0,0.435,0.005,2,1,1,DRL
56,BRAZIL,,1130.0,1130.0,0.411,0.005,1,1,1,DRL
57,EUROPE,,1150.0,1150.0,0.437,0.005,2,1,1,DRL
58,BRAZIL,,1155.0,1155.0,0.446,0.005,1,1,1,DRL
59,USA,,1160.0,1160.0,0.427,0.005,15,1,1,DRL
60,USA,,1170.0,1170.0,0.403,0.005,15,1,1,DRL
61,BRAZIL,,1175.0,1175.0,0.37,0.005,1,1,1,DRL
