task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,1.18,0.001,1,1,1,DRL_ONEHOT
2,BRAZIL,,10.0,10.0,0.553,0.001,1,1,1,DRL_ONEHOT
3,EUROPE,,50.0,50.0,0.564,0.001,2,1,1,DRL_ONEHOT
4,USA,,55.0,55.0,0.528,0.001,15,1,1,DRL_ONEHOT
5,BRAZIL,,60.0,60.0,0.509,0.001,1,1,1,DRL_ONEHOT
6,EUROPE,,100.0,100.0,0.555,0.001,2,1,1,DRL_ONEHOT
7,BRAZIL,,125.0,125.0,0.551,0.001,1,1,1,DRL_ONEHOT
8,EUROPE,,140.0,140.0,0.539,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,,175.0,175.0,0.579,0.001,1,1,1,DRL_ONEHOT
10,USA,,195.0,195.0,0.533,0.001,15,1,1,DRL_ONEHOT
11,BRAZIL,,205.0,205.0,0.528,0.001,1,1,1,DRL_ONEHOT
12,USA,,240.0,240.0,0.584,0.001,15,1,1,DRL_ONEHOT
13,USA,,280.0,280.0,0.594,0.001,15,1,1,DRL_ONEHOT
14,USA,,310.0,310.0,0.567,0.001,15,1,1,DRL_ONEHOT
15,USA,,325.0,325.0,0.556,0.001,15,1,1,DRL_ONEHOT
16,EUROPE,restricao_residencia_dados_ue,335.0,335.0,0.527,0.001,2,1,1,DRL_ONEHOT
17,EUROPE,,345.0,345.0,0.518,0.001,2,1,1,DRL_ONEHOT
18,EUROPE,,365.0,365.0,0.525,0.001,2,1,1,DRL_ONEHOT
19,BRAZIL,,385.0,385.0,0.55,0.001,1,1,1,DRL_ONEHOT
20,USA,,405.0,405.0,0.552,0.001,15,1,1,DRL_ONEHOT
21,USA,,415.0,415.0,0.525,0.001,15,1,1,DRL_ONEHOT
22,BRAZIL,,420.0,420.0,0.509,0.001,1,1,1,DRL_ONEHOT
23,BRAZIL,,440.0,440.0,0.54,0.001,1,1,1,DRL_ONEHOT
24,BRAZIL,,470.0,470.0,0.56,0.001,1,1,1,DRL_ONEHOT
