task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,0.004,0.001,1,1,1,BASELINE
2,BRAZIL,,10.0,10.0,0.003,0.001,1,1,1,BASELINE
3,EUROPE,,50.0,50.0,0.003,0.001,2,1,1,BASELINE
4,USA,,55.0,55.0,0.003,0.001,15,1,1,BASELINE
5,BRAZIL,,60.0,60.0,0.002,0.001,1,1,1,BASELINE
6,EUROPE,,100.0,100.0,0.002,0.001,2,1,1,BASELINE
7,BRAZIL,,125.0,125.0,0.002,0.001,1,1,1,BASELINE
8,EUROPE,,140.0,140.0,0.002,0.001,2,1,1,BASELINE
9,BRAZIL,,175.0,175.0,0.002,0.001,1,1,1,BASELINE
10,USA,,195.0,195.0,0.002,0.001,15,1,1,BASELINE
11,BRAZIL,,205.0,205.0,0.002,0.001,1,1,1,BASELINE
12,USA,,240.0,240.0,0.002,0.001,15,1,1,BASELINE
13,USA,,280.0,280.0,0.002,0.001,15,1,1,BASELINE
14,USA,,310.0,310.0,0.002,0.001,15,1,1,BASELINE
15,USA,,325.0,325.0,0.002,0.001,15,1,1,BASELINE
16,EUROPE,restricao_residencia_dados_ue,335.0,335.0,0.002,0.001,2,1,1,BASELINE
17,EUROPE,,345.0,345.0,0.002,0.001,2,1,1,BASELINE
18,EUROPE,,365.0,365.0,0.002,0.001,2,1,1,BASELINE
19,BRAZIL,,385.0,385.0,0.002,0.001,1,1,1,BASELINE
20,USA,,405.0,405.0,0.002,0.001,15,1,1,BASELINE
21,USA,,415.0,415.0,0.002,0.001,15,1,1,BASELINE
22,BRAZIL,,420.0,420.0,0.002,0.001,1,1,1,BASELINE
23,BRAZIL,,440.0,440.0,0.002,0.001,1,1,1,BASELINE
24,BRAZIL,,470.0,470.0,0.002,0.001,1,1,1,BASELINE
25,BRAZIL,,480.0,480.0,0.002,0.001,1,1,1,BASELINE
26,EUROPE,,485.0,485.0,0.002,0.001,2,1,1,BASELINE
27,BRAZIL,,505.0,505.0,0.002,0.001,1,1,1,BASELINE
28,BRAZIL,,515.0,515.0,0.002,0.001,1,1,1,BASELINE
29,EUROPE,,545.0,545.0,0.002,0.001,2,1,1,BASELINE
30,USA,,550.0,550.0,0.002,0.001,15,1,1,BASELINE
31,BRAZIL,,560.0,560.0,0.002,0.001,1,1,1,BASELINE
32,USA,,565.0,565.0,0.002,0.001,15,1,1,BASELINE
33,USA,,575.0,575.0,0.002,0.001,15,1,1,BASELINE
34,USA,,665.0,665.0,0.003,0.001,15,1,1,BASELINE
35,EUROPE,,670.0,670.0,0.002,0.001,2,1,1,BASELINE
36,EUROPE,,675.0,675.0,0.002,0.001,2,1,1,BASELINE
37,USA,,730.0,730.0,0.002,0.001,15,1,1,BASELINE
38,BRAZIL,restricao_lgpd_brasil,745.0,745.0,0.003,0.001,1,1,1,BASELINE
39,EUROPE,,755.0,755.0,0.002,0.001,2,1,1,BASELINE
40,BRAZIL,,760.0,760.0,0.002,0.001,1,1,1,BASELINE
41,BRAZIL,,775.0,775.0,0.002,0.001,1,1,1,BASELINE
42,USA,,795.0,795.0,0.002,0.001,15,1,1,BASELINE
43,BRAZIL,,800.0,800.0,0.002,0.001,1,1,1,BASELINE
44,EUROPE,,815.0,815.0,0.002,0.001,2,1,1,BASELINE
45,BRAZIL,,820.0,820.0,0.002,0.001,1,1,1,BASELINE
46,BRAZIL,,830.0,830.0,0.002,0.001,1,1,1,BASELINE
47,USA,,880.0,880.0,0.002,0.001,15,1,1,BASELINE
48,BRAZIL,,900.0,900.0,0.002,0.001,1,1,1,BASELINE
49,EUROPE,,910.0,910.0,0.002,0.001,2,1,1,BASELINE
50,BRAZIL,,955.0,955.0,0.002,0.001,1,1,1,BASELINE
51,EUROPE,,965.0,965.0,0.002,0.001,2,1,1,BASELINE
52,BRAZIL,,975.0,975.0,0.002,0.001,1,1,1,BASELINE
53,USA,,1000.0,1000.0,0.023,0.001,15,1,1,BASELINE
54,EUROPE,,1015.0,1015.0,0.002,0.001,2,1,1,BASELINE
55,BRAZIL,,1030.0,1030.0,0.002,0.001,1,1,1,BASELINE
56,EUROPE,,1045.0,1045.0,0.002,0.001,2,1,1,BASELINE
57,EUROPE,,1075.0,1075.0,0.002,0.001,2,1,1,BASELINE
58,USA,,1085.0,1085.0,0.002,0.001,15,1,1,BASELINE
59,EUROPE,,1095.0,1095.0,0.004,0.001,2,1,1,BASELINE
60,USA,,1100.0,1100.0,0.002,0.001,15,1,1,BASELINE
61,EUROPE,,1110.0,1110.0,0.002,0.001,2,1,1,BASELINE
62,BRAZIL,,1115.0,1115.0,0.002,0.001,1,1,1,BASELINE
63,USA,,1120.0,1120.0,0.002,0.001,15,1,1,BASELINE
64,EUROPE,,1135.0,1135.0,0.002,0.001,2,1,1,BASELINE
65,BRAZIL,,1145.0,1145.0,0.002,0.001,1,1,1,BASELINE
66,USA,,1150.0,1150.0,0.002,0.001,15,1,1,BASELINE
67,BRAZIL,restricao_lgpd_brasil,1175.0,1175.0,0.002,0.001,1,1,1,BASELINE
