task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_gdpr_europa,50.0,50.0,0.632,0.001,2,1,1,DRL_ONEHOT
2,BRAZIL,,60.0,60.0,0.215,0.001,1,1,1,DRL_ONEHOT
3,BRAZIL,,90.0,90.0,0.266,0.001,1,1,1,DRL_ONEHOT
4,EUROPE,,95.0,95.0,0.195,0.001,2,1,1,DRL_ONEHOT
5,EUROPE,,115.0,115.0,0.197,0.001,2,1,1,DRL_ONEHOT
6,USA,,130.0,130.0,0.196,0.001,15,1,1,DRL_ONEHOT
7,EUROPE,,145.0,145.0,0.221,0.001,2,1,1,DRL_ONEHOT
8,EUROPE,,155.0,155.0,0.194,0.001,2,1,1,DRL_ONEHOT
9,EUROPE,,165.0,165.0,0.191,0.001,2,1,1,DRL_ONEHOT
10,BRAZIL,,170.0,170.0,0.207,0.001,1,1,1,DRL_ONEHOT
11,USA,,175.0,175.0,0.204,0.001,15,1,1,DRL_ONEHOT
12,USA,,190.0,190.0,0.258,0.001,15,1,1,DRL_ONEHOT
13,USA,,200.0,200.0,0.19,0.001,15,1,1,DRL_ONEHOT
14,USA,,240.0,240.0,0.214,0.001,15,1,1,DRL_ONEHOT
15,EUROPE,,250.0,250.0,0.192,0.001,2,1,1,DRL_ONEHOT
16,USA,,300.0,300.0,0.261,0.001,15,1,1,DRL_ONEHOT
17,BRAZIL,,320.0,320.0,0.196,0.001,1,1,1,DRL_ONEHOT
18,USA,,335.0,335.0,0.215,0.001,15,1,1,DRL_ONEHOT
19,USA,,355.0,355.0,0.194,0.001,15,1,1,DRL_ONEHOT
20,EUROPE,,365.0,365.0,0.224,0.001,2,1,1,DRL_ONEHOT
21,USA,,375.0,375.0,0.19,0.001,15,1,1,DRL_ONEHOT
22,EUROPE,,405.0,405.0,0.192,0.001,2,1,1,DRL_ONEHOT
23,EUROPE,,420.0,420.0,0.271,0.001,2,1,1,DRL_ONEHOT
24,EUROPE,,430.0,430.0,0.192,0.001,2,1,1,DRL_ONEHOT
25,USA,,445.0,445.0,0.193,0.001,15,1,1,DRL_ONEHOT
26,EUROPE,,455.0,455.0,0.192,0.001,2,1,1,DRL_ONEHOT
27,EUROPE,,465.0,465.0,0.189,0.001,2,1,1,DRL_ONEHOT
28,USA,restricao_gdpr_europa,490.0,490.0,0.194,0.001,2,1,1,DRL_ONEHOT
29,BRAZIL,,580.0,580.0,0.255,0.001,1,1,1,DRL_ONEHOT
30,USA,,585.0,585.0,0.188,0.001,15,1,1,DRL_ONEHOT
31,EUROPE,,625.0,625.0,0.193,0.001,2,1,1,DRL_ONEHOT
32,EUROPE,,630.0,630.0,0.189,0.001,2,1,1,DRL_ONEHOT
33,EUROPE,,635.0,635.0,0.25,0.001,2,1,1,DRL_ONEHOT
34,USA,,640.0,640.0,0.189,0.001,15,1,1,DRL_ONEHOT
35,BRAZIL,restricao_gdpr_europa,645.0,645.0,0.189,0.001,2,1,1,DRL_ONEHOT
36,BRAZIL,,665.0,665.0,0.207,0.001,1,1,1,DRL_ONEHOT
37,BRAZIL,,695.0,695.0,0.275,0.001,1,1,1,DRL_ONEHOT
