task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_gdpr_europa,50.0,50.0,0.009,0.001,2,1,1,ORACLE
2,BRAZIL,,60.0,60.0,0.013,0.001,1,1,1,ORACLE
3,BRAZIL,,90.0,90.0,0.01,0.001,1,1,1,ORACLE
4,EUROPE,,95.0,95.0,0.004,0.001,2,1,1,ORACLE
5,EUROPE,,115.0,115.0,0.004,0.001,2,1,1,ORACLE
6,USA,,130.0,130.0,0.005,0.001,15,1,1,ORACLE
7,EUROPE,,145.0,145.0,0.003,0.001,2,1,1,ORACLE
8,EUROPE,,155.0,155.0,0.003,0.001,2,1,1,ORACLE
9,EUROPE,,165.0,165.0,0.003,0.001,2,1,1,ORACLE
10,BRAZIL,,170.0,170.0,0.009,0.001,1,1,1,ORACLE
11,USA,,175.0,175.0,0.003,0.001,15,1,1,ORACLE
12,USA,,190.0,190.0,0.003,0.001,15,1,1,ORACLE
13,USA,,200.0,200.0,0.003,0.001,15,1,1,ORACLE
14,USA,,240.0,240.0,0.004,0.001,15,1,1,ORACLE
15,EUROPE,,250.0,250.0,0.003,0.001,2,1,1,ORACLE
16,USA,,300.0,300.0,0.003,0.001,15,1,1,ORACLE
17,BRAZIL,,320.0,320.0,0.003,0.001,1,1,1,ORACLE
18,USA,,335.0,335.0,0.003,0.001,15,1,1,ORACLE
19,USA,,355.0,355.0,0.003,0.001,15,1,1,ORACLE
20,EUROPE,,365.0,365.0,0.003,0.001,2,1,1,ORACLE
21,USA,,375.0,375.0,0.003,0.001,15,1,1,ORACLE
22,EUROPE,,405.0,405.0,0.003,0.001,2,1,1,ORACLE
23,EUROPE,,420.0,420.0,0.003,0.001,2,1,1,ORACLE
24,EUROPE,,430.0,430.0,0.003,0.001,2,1,1,ORACLE
25,USA,,445.0,445.0,0.003,0.001,15,1,1,ORACLE
26,EUROPE,,455.0,455.0,0.003,0.001,2,1,1,ORACLE
27,EUROPE,,465.0,465.0,0.003,0.001,2,1,1,ORACLE
28,USA,restricao_gdpr_europa,490.0,490.0,0.01,0.001,2,1,1,ORACLE
29,BRAZIL,,580.0,580.0,0.004,0.001,1,1,1,ORACLE
30,USA,,585.0,585.0,0.003,0.001,15,1,1,ORACLE
31,EUROPE,,625.0,625.0,0.003,0.001,2,1,1,ORACLE
32,EUROPE,,630.0,630.0,0.003,0.001,2,1,1,ORACLE
33,EUROPE,,635.0,635.0,0.003,0.001,2,1,1,ORACLE
34,USA,,640.0,640.0,0.003,0.001,15,1,1,ORACLE
35,BRAZIL,restricao_gdpr_europa,645.0,645.0,0.005,0.001,2,1,1,ORACLE
36,BRAZIL,,665.0,665.0,0.003,0.001,1,1,1,ORACLE
37,BRAZIL,,695.0,695.0,0.003,0.001,1,1,1,ORACLE
38,USA,restricao_gdpr_europa,715.0,715.0,0.005,0.001,2,1,1,ORACLE
39,BRAZIL,,720.0,720.0,0.003,0.001,1,1,1,ORACLE
40,EUROPE,,735.0,735.0,0.003,0.001,2,1,1,ORACLE
41,BRAZIL,,745.0,745.0,0.003,0.001,1,1,1,ORACLE
42,EUROPE,,770.0,770.0,0.003,0.001,2,1,1,ORACLE
43,EUROPE,,795.0,795.0,0.004,0.001,2,1,1,ORACLE
44,BRAZIL,,805.0,805.0,0.004,0.001,1,1,1,ORACLE
45,BRAZIL,,815.0,815.0,0.003,0.001,1,1,1,ORACLE
46,BRAZIL,,850.0,850.0,0.004,0.001,1,1,1,ORACLE
47,USA,,860.0,860.0,0.004,0.001,15,1,1,ORACLE
48,BRAZIL,,910.0,910.0,0.005,0.001,1,1,1,ORACLE
49,BRAZIL,,920.0,920.0,0.003,0.001,1,1,1,ORACLE
50,BRAZIL,restricao_gdpr_europa,925.0,925.0,0.007,0.001,2,1,1,ORACLE
51,USA,,930.0,930.0,0.003,0.001,15,1,1,ORACLE
52,EUROPE,restricao_gdpr_europa,970.0,970.0,0.006,0.001,2,1,1,ORACLE
53,USA,,975.0,975.0,0.003,0.001,15,1,1,ORACLE
54,USA,,990.0,990.0,0.003,0.001,15,1,1,ORACLE
55,BRAZIL,,1010.0,1010.0,0.003,0.001,1,1,1,ORACLE
56,BRAZIL,restricao_soberania_brasil,1025.0,1025.0,0.006,0.001,1,1,1,ORACLE
57,USA,restricao_gdpr_europa,1030.0,1030.0,0.028,0.001,2,1,1,ORACLE
58,BRAZIL,,1035.0,1035.0,0.004,0.001,1,1,1,ORACLE
59,USA,,1040.0,1040.0,0.003,0.001,15,1,1,ORACLE
60,USA,,1050.0,1050.0,0.003,0.001,15,1,1,ORACLE
61,EUROPE,,1090.0,1090.0,0.003,0.001,2,1,1,ORACLE
62,USA,,1100.0,1100.0,0.003,0.001,15,1,1,ORACLE
63,USA,,1105.0,1105.0,0.003,0.001,15,1,1,ORACLE
64,BRAZIL,,1110.0,1110.0,0.003,0.001,1,1,1,ORACLE
65,USA,,1120.0,1120.0,0.003,0.001,15,1,1,ORACLE
66,BRAZIL,,1135.0,1135.0,0.003,0.001,1,1,1,ORACLE
67,BRAZIL,,1145.0,1145.0,0.003,0.001,1,1,1,ORACLE
68,BRAZIL,,1150.0,1150.0,0.003,0.001,1,1,1,ORACLE
69,BRAZIL,,1170.0,1170.0,0.003,0.001,1,1,1,ORACLE
70,USA,,1180.0,1180.0,0.003,0.001,15,1,1,ORACLE
71,BRAZIL,,1195.0,1195.0,0.003,0.001,1,1,1,ORACLE
