task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,60.0,60.0,0.977,0.001,2,1,1,DRL_ONEHOT
2,USA,,70.0,70.0,0.439,0.001,15,1,1,DRL_ONEHOT
3,BRAZIL,,120.0,120.0,0.477,0.001,1,1,1,DRL_ONEHOT
4,EUROPE,,150.0,150.0,0.442,0.001,2,1,1,DRL_ONEHOT
5,EUROPE,,160.0,160.0,0.407,0.001,2,1,1,DRL_ONEHOT
6,EUROPE,,170.0,170.0,0.382,0.001,2,1,1,DRL_ONEHOT
7,EUROPE,,220.0,220.0,0.47,0.001,2,1,1,DRL_ONEHOT
8,EUROPE,,260.0,260.0,0.433,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,,280.0,280.0,0.391,0.001,1,1,1,DRL_ONEHOT
10,EUROPE,,310.0,310.0,0.436,0.001,2,1,1,DRL_ONEHOT
11,EUROPE,,330.0,330.0,0.426,0.001,2,1,1,DRL_ONEHOT
12,USA,falha_hardware_camera_esq,380.0,380.0,0.452,0.001,,0,1,DRL_ONEHOT
13,EUROPE,,435.0,435.0,0.456,0.001,2,1,1,DRL_ONEHOT
14,USA,,465.0,465.0,0.437,0.001,15,1,1,DRL_ONEHOT
15,EUROPE,,480.0,480.0,0.436,0.001,2,1,1,DRL_ONEHOT
16,EUROPE,,485.0,485.0,0.386,0.001,2,1,1,DRL_ONEHOT
17,BRAZIL,,535.0,535.0,0.436,0.001,1,1,1,DRL_ONEHOT
18,EUROPE,,540.0,540.0,0.373,0.001,2,1,1,DRL_ONEHOT
19,USA,,730.0,730.0,0.492,0.001,15,1,1,DRL_ONEHOT
20,BRAZIL,,745.0,745.0,0.453,0.001,1,1,1,DRL_ONEHOT
21,BRAZIL,,825.0,825.0,0.492,0.001,1,1,1,DRL_ONEHOT
22,BRAZIL,restricao_soberania_brasil,850.0,850.0,0.452,0.001,1,1,1,DRL_ONEHOT
23,BRAZIL,,865.0,865.0,0.403,0.001,1,1,1,DRL_ONEHOT
24,BRAZIL,,920.0,920.0,0.466,0.001,1,1,1,DRL_ONEHOT
25,BRAZIL,,930.0,930.0,0.4,0.001,1,1,1,DRL_ONEHOT
26,BRAZIL,restricao_gdpr_europa,935.0,935.0,0.376,0.001,2,1,1,DRL_ONEHOT
27,EUROPE,,1005.0,1005.0,0.459,0.001,2,1,1,DRL_ONEHOT
28,EUROPE,,1020.0,1020.0,0.41,0.001,2,1,1,DRL_ONEHOT
29,EUROPE,,1075.0,1075.0,0.495,0.001,2,1,1,DRL_ONEHOT
30,EUROPE,,1105.0,1105.0,0.413,0.001,2,1,1,DRL_ONEHOT
31,EUROPE,,1125.0,1125.0,0.545,0.001,2,1,1,DRL_ONEHOT
