task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,60.0,60.0,1.26,0.005,2,1,1,DRL
2,USA,,70.0,70.0,0.591,0.005,15,1,1,DRL
3,BRAZIL,,120.0,120.0,0.622,0.005,1,1,1,DRL
4,EUROPE,,150.0,150.0,0.601,0.005,2,1,1,DRL
5,EUROPE,,160.0,160.0,0.589,0.005,2,1,1,DRL
6,EUROPE,,170.0,170.0,0.544,0.005,2,1,1,DRL
7,EUROPE,,220.0,220.0,0.638,0.005,2,1,1,DRL
8,EUROPE,,260.0,260.0,0.601,0.005,2,1,1,DRL
9,BRAZIL,,280.0,280.0,0.578,0.005,1,1,1,DRL
10,EUROPE,,310.0,310.0,0.682,0.005,2,1,1,DRL
11,EUROPE,,330.0,330.0,0.616,0.005,2,1,1,DRL
12,USA,falha_hardware_camera_esq,380.0,380.0,0.625,0.005,,0,1,DRL
13,EUROPE,,435.0,435.0,0.635,0.005,2,1,1,DRL
14,USA,,465.0,465.0,0.619,0.005,15,1,1,DRL
15,EUROPE,,480.0,480.0,0.593,0.005,2,1,1,DRL
16,EUROPE,,485.0,485.0,0.543,0.005,2,1,1,DRL
17,BRAZIL,,535.0,535.0,0.797,0.005,1,1,1,DRL
18,EUROPE,,540.0,540.0,0.617,0.005,2,1,1,DRL
19,USA,,730.0,730.0,0.645,0.005,15,1,1,DRL
20,BRAZIL,,745.0,745.0,0.729,0.005,1,1,1,DRL
21,BRAZIL,,825.0,825.0,0.648,0.005,1,1,1,DRL
22,BRAZIL,restricao_soberania_brasil,850.0,850.0,0.601,0.005,,0,0,DRL
23,BRAZIL,,865.0,865.0,0.594,0.005,1,1,1,DRL
24,BRAZIL,,920.0,920.0,0.63,0.005,1,1,1,DRL
25,BRAZIL,,930.0,930.0,0.57,0.005,1,1,1,DRL
26,BRAZIL,restricao_gdpr_europa,935.0,935.0,0.671,0.005,,0,0,DRL
27,EUROPE,,1005.0,1005.0,0.637,0.005,2,1,1,DRL
28,EUROPE,,1020.0,1020.0,0.568,0.005,2,1,1,DRL
29,EUROPE,,1075.0,1075.0,0.62,0.005,2,1,1,DRL
30,EUROPE,,1105.0,1105.0,0.596,0.005,2,1,1,DRL
31,EUROPE,,1125.0,1125.0,0.591,0.005,2,1,1,DRL
