task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,5.0,5.0,0.004,0.001,15,1,1,BASELINE
2,USA,restricao_residencia_dados_ue,20.0,20.0,0.003,0.001,15,1,0,BASELINE
3,USA,,60.0,60.0,0.003,0.001,15,1,1,BASELINE
4,EUROPE,,65.0,65.0,0.002,0.001,2,1,1,BASELINE
5,USA,,80.0,80.0,0.002,0.001,15,1,1,BASELINE
6,BRAZIL,,85.0,85.0,0.002,0.001,1,1,1,BASELINE
7,BRAZIL,,95.0,95.0,0.004,0.001,1,1,1,BASELINE
8,EUROPE,restricao_residencia_dados_ue,100.0,100.0,0.002,0.001,2,1,1,BASELINE
9,BRAZIL,,130.0,130.0,0.003,0.001,1,1,1,BASELINE
10,USA,,170.0,170.0,0.003,0.001,15,1,1,BASELINE
11,EUROPE,,180.0,180.0,0.002,0.001,2,1,1,BASELINE
12,BRAZIL,,230.0,230.0,0.002,0.001,1,1,1,BASELINE
13,USA,,235.0,235.0,0.002,0.001,15,1,1,BASELINE
14,EUROPE,,255.0,255.0,0.002,0.001,2,1,1,BASELINE
15,EUROPE,,265.0,265.0,0.002,0.001,2,1,1,BASELINE
16,USA,,280.0,280.0,0.002,0.001,15,1,1,BASELINE
17,EUROPE,restricao_itar_eua,290.0,290.0,0.002,0.001,2,1,0,BASELINE
18,EUROPE,,365.0,365.0,0.002,0.001,2,1,1,BASELINE
19,EUROPE,,395.0,395.0,0.002,0.001,2,1,1,BASELINE
20,EUROPE,,410.0,410.0,0.002,0.001,2,1,1,BASELINE
21,USA,,440.0,440.0,0.002,0.001,15,1,1,BASELINE
22,EUROPE,,445.0,445.0,0.002,0.001,2,1,1,BASELINE
23,EUROPE,,450.0,450.0,0.002,0.001,2,1,1,BASELINE
24,BRAZIL,,455.0,455.0,0.002,0.001,1,1,1,BASELINE
25,BRAZIL,,490.0,490.0,0.002,0.001,1,1,1,BASELINE
26,EUROPE,,495.0,495.0,0.002,0.001,2,1,1,BASELINE
27,EUROPE,,530.0,530.0,0.002,0.001,2,1,1,BASELINE
28,BRAZIL,restricao_lgpd_brasil,630.0,630.0,0.003,0.001,1,1,1,BASELINE
29,EUROPE,,645.0,645.0,0.002,0.001,2,1,1,BASELINE
30,BRAZIL,,655.0,655.0,0.002,0.001,1,1,1,BASELINE
31,USA,,715.0,715.0,0.002,0.001,15,1,1,BASELINE
32,EUROPE,,720.0,720.0,0.002,0.001,2,1,1,BASELINE
33,USA,,755.0,755.0,0.002,0.001,15,1,1,BASELINE
34,BRAZIL,,775.0,775.0,0.002,0.001,1,1,1,BASELINE
35,BRAZIL,,805.0,805.0,0.002,0.001,1,1,1,BASELINE
36,EUROPE,,825.0,825.0,0.002,0.001,2,1,1,BASELINE
37,BRAZIL,,830.0,830.0,0.002,0.001,1,1,1,BASELINE
38,EUROPE,,855.0,855.0,0.002,0.001,2,1,1,BASELINE
39,USA,,865.0,865.0,0.002,0.001,15,1,1,BASELINE
40,USA,,885.0,885.0,0.004,0.001,15,1,1,BASELINE
41,USA,,925.0,925.0,0.003,0.001,15,1,1,BASELINE
42,USA,,940.0,940.0,0.002,0.001,15,1,1,BASELINE
43,USA,,945.0,945.0,0.002,0.001,15,1,1,BASELINE
44,USA,,955.0,955.0,0.002,0.001,15,1,1,BASELINE
45,EUROPE,,960.0,960.0,0.002,0.001,2,1,1,BASELINE
46,EUROPE,,965.0,965.0,0.002,0.001,2,1,1,BASELINE
47,EUROPE,,995.0,995.0,0.002,0.001,2,1,1,BASELINE
48,USA,,1000.0,1000.0,0.002,0.001,15,1,1,BASELINE
49,BRAZIL,,1005.0,1005.0,0.002,0.001,1,1,1,BASELINE
50,BRAZIL,,1025.0,1025.0,0.002,0.001,1,1,1,BASELINE
51,EUROPE,,1070.0,1070.0,0.004,0.001,2,1,1,BASELINE
52,EUROPE,falha_calibracao_sensor_termico,1095.0,1095.0,0.002,0.001,2,1,0,BASELINE
53,EUROPE,,1115.0,1115.0,0.002,0.001,2,1,1,BASELINE
54,BRAZIL,,1120.0,1120.0,0.002,0.001,1,1,1,BASELINE
55,EUROPE,,1125.0,1125.0,0.002,0.001,2,1,1,BASELINE
56,BRAZIL,,1130.0,1130.0,0.002,0.001,1,1,1,BASELINE
57,EUROPE,,1150.0,1150.0,0.002,0.001,2,1,1,BASELINE
58,BRAZIL,,1155.0,1155.0,0.002,0.001,1,1,1,BASELINE
59,USA,,1160.0,1160.0,0.002,0.001,15,1,1,BASELINE
60,USA,,1170.0,1170.0,0.002,0.001,15,1,1,BASELINE
61,BRAZIL,,1175.0,1175.0,0.002,0.001,1,1,1,BASELINE
