task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,5.0,5.0,0.633,0.005,2,1,1,DRL
2,BRAZIL,,35.0,35.0,0.216,0.005,1,1,1,DRL
3,BRAZIL,,40.0,40.0,0.243,0.005,1,1,1,DRL
4,USA,,45.0,45.0,0.196,0.005,15,1,1,DRL
5,USA,,55.0,55.0,0.216,0.005,15,1,1,DRL
6,BRAZIL,,70.0,70.0,0.235,0.005,1,1,1,DRL
7,EUROPE,,75.0,75.0,0.198,0.005,2,1,1,DRL
8,EUROPE,,100.0,100.0,0.201,0.005,2,1,1,DRL
9,EUROPE,,145.0,145.0,0.199,0.005,2,1,1,DRL
10,USA,,175.0,175.0,0.198,0.005,15,1,1,DRL
11,USA,,190.0,190.0,0.199,0.005,15,1,1,DRL
12,BRAZIL,,200.0,200.0,0.191,0.005,1,1,1,DRL
13,EUROPE,,230.0,230.0,0.251,0.005,2,1,1,DRL
14,USA,,250.0,250.0,0.208,0.005,15,1,1,DRL
15,EUROPE,,255.0,255.0,0.229,0.005,2,1,1,DRL
16,BRAZIL,,260.0,260.0,0.189,0.005,1,1,1,DRL
17,USA,,265.0,265.0,0.187,0.005,15,1,1,DRL
18,BRAZIL,,275.0,275.0,0.232,0.005,1,1,1,DRL
19,BRAZIL,,280.0,280.0,0.207,0.005,1,1,1,DRL
20,BRAZIL,,290.0,290.0,0.19,0.005,1,1,1,DRL
21,USA,,340.0,340.0,0.265,0.005,15,1,1,DRL
22,BRAZIL,,385.0,385.0,0.26,0.005,1,1,1,DRL
23,EUROPE,,410.0,410.0,0.213,0.005,2,1,1,DRL
24,USA,,415.0,415.0,0.191,0.005,15,1,1,DRL
25,EUROPE,,450.0,450.0,0.251,0.005,2,1,1,DRL
26,USA,,480.0,480.0,0.209,0.005,15,1,1,DRL
27,EUROPE,,485.0,485.0,0.195,0.005,2,1,1,DRL
28,BRAZIL,,505.0,505.0,0.199,0.005,1,1,1,DRL
29,USA,,520.0,520.0,0.192,0.005,15,1,1,DRL
30,USA,,540.0,540.0,0.194,0.005,15,1,1,DRL
31,EUROPE,,545.0,545.0,0.209,0.005,2,1,1,DRL
32,BRAZIL,,550.0,550.0,0.189,0.005,1,1,1,DRL
33,USA,restricao_soberania_brasil,565.0,565.0,0.232,0.005,,0,0,DRL
34,USA,,595.0,595.0,0.215,0.005,15,1,1,DRL
35,BRAZIL,,600.0,600.0,0.207,0.005,1,1,1,DRL
36,USA,,640.0,640.0,0.251,0.005,15,1,1,DRL
37,USA,,685.0,685.0,0.24,0.005,15,1,1,DRL
38,BRAZIL,,690.0,690.0,0.197,0.005,1,1,1,DRL
39,USA,,705.0,705.0,0.22,0.005,15,1,1,DRL
40,BRAZIL,,710.0,710.0,0.189,0.005,1,1,1,DRL
41,EUROPE,,720.0,720.0,0.189,0.005,2,1,1,DRL
42,USA,,725.0,725.0,0.276,0.005,15,1,1,DRL
43,USA,,730.0,730.0,0.207,0.005,15,1,1,DRL
44,USA,,755.0,755.0,0.25,0.005,15,1,1,DRL
45,USA,,775.0,775.0,0.194,0.005,15,1,1,DRL
46,BRAZIL,restricao_gdpr_europa,785.0,785.0,0.25,0.005,,0,0,DRL
47,BRAZIL,,805.0,805.0,0.192,0.005,1,1,1,DRL
48,USA,falha_hardware_camera_esq,880.0,880.0,0.191,0.005,,0,1,DRL
49,BRAZIL,,890.0,890.0,0.223,0.005,1,1,1,DRL
50,EUROPE,,895.0,895.0,0.284,0.005,2,1,1,DRL
51,USA,restricao_gdpr_europa,905.0,905.0,0.194,0.005,,0,0,DRL
52,USA,,910.0,910.0,0.19,0.005,15,1,1,DRL
53,USA,,925.0,925.0,0.192,0.005,15,1,1,DRL
54,EUROPE,restricao_gdpr_europa,935.0,935.0,0.189,0.005,,0,0,DRL
55,USA,,970.0,970.0,0.198,0.005,15,1,1,DRL
56,BRAZIL,,975.0,975.0,0.221,0.005,1,1,1,DRL
57,USA,,980.0,980.0,0.192,0.005,15,1,1,DRL
58,EUROPE,,990.0,990.0,0.216,0.005,2,1,1,DRL
59,EUROPE,,1010.0,1010.0,0.193,0.005,2,1,1,DRL
60,EUROPE,,1025.0,1025.0,0.193,0.005,2,1,1,DRL
61,USA,,1040.0,1040.0,0.194,0.005,15,1,1,DRL
62,BRAZIL,,1075.0,1075.0,0.28,0.005,1,1,1,DRL
63,EUROPE,,1090.0,1090.0,0.193,0.005,2,1,1,DRL
64,EUROPE,,1100.0,1100.0,0.264,0.005,2,1,1,DRL
65,BRAZIL,falha_hardware_camera_esq,1105.0,1105.0,0.188,0.005,,0,1,DRL
66,USA,,1110.0,1110.0,0.189,0.005,15,1,1,DRL
67,USA,,1115.0,1115.0,0.207,0.005,15,1,1,DRL
68,EUROPE,,1120.0,1120.0,0.233,0.005,2,1,1,DRL
69,EUROPE,restricao_gdpr_europa,1140.0,1140.0,0.269,0.005,,0,0,DRL
70,EUROPE,,1150.0,1150.0,0.193,0.005,2,1,1,DRL
71,EUROPE,,1155.0,1155.0,0.188,0.005,2,1,1,DRL
72,BRAZIL,,1160.0,1160.0,0.19,0.005,1,1,1,DRL
73,EUROPE,,1170.0,1170.0,0.189,0.005,2,1,1,DRL
