task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.006,0.001,15,1,1,ORACLE
2,USA,,20.0,20.0,0.004,0.001,15,1,1,ORACLE
3,USA,restricao_itar_eua,25.0,25.0,0.004,0.001,15,1,1,ORACLE
4,EUROPE,,55.0,55.0,0.003,0.001,2,1,1,ORACLE
5,BRAZIL,,70.0,70.0,0.003,0.001,1,1,1,ORACLE
6,BRAZIL,,85.0,85.0,0.003,0.001,1,1,1,ORACLE
7,USA,,100.0,100.0,0.003,0.001,15,1,1,ORACLE
8,EUROPE,,115.0,115.0,0.003,0.001,2,1,1,ORACLE
9,USA,,140.0,140.0,0.003,0.001,15,1,1,ORACLE
10,USA,,145.0,145.0,0.003,0.001,15,1,1,ORACLE
11,USA,,150.0,150.0,0.003,0.001,15,1,1,ORACLE
12,BRAZIL,,155.0,155.0,0.003,0.001,1,1,1,ORACLE
13,USA,,160.0,160.0,0.003,0.001,15,1,1,ORACLE
14,BRAZIL,,170.0,170.0,0.003,0.001,1,1,1,ORACLE
15,USA,,175.0,175.0,0.003,0.001,15,1,1,ORACLE
16,EUROPE,falha_bateria_celula_critica,185.0,185.0,0.003,0.001,2,1,0,ORACLE
17,BRAZIL,,205.0,205.0,0.003,0.001,1,1,1,ORACLE
18,USA,,210.0,210.0,0.003,0.001,15,1,1,ORACLE
19,EUROPE,,230.0,230.0,0.003,0.001,2,1,1,ORACLE
20,BRAZIL,,235.0,235.0,0.003,0.001,1,1,1,ORACLE
21,USA,,250.0,250.0,0.003,0.001,15,1,1,ORACLE
22,EUROPE,,280.0,280.0,0.003,0.001,2,1,1,ORACLE
23,BRAZIL,,285.0,285.0,0.003,0.001,1,1,1,ORACLE
24,BRAZIL,,300.0,300.0,0.003,0.001,1,1,1,ORACLE
25,EUROPE,,305.0,305.0,0.003,0.001,2,1,1,ORACLE
26,EUROPE,,310.0,310.0,0.003,0.001,2,1,1,ORACLE
27,EUROPE,,345.0,345.0,0.003,0.001,2,1,1,ORACLE
28,BRAZIL,,360.0,360.0,0.003,0.001,1,1,1,ORACLE
29,USA,,365.0,365.0,0.003,0.001,15,1,1,ORACLE
30,USA,,375.0,375.0,0.003,0.001,15,1,1,ORACLE
