task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.635,0.001,15,1,1,DRL_ONEHOT
2,USA,,20.0,20.0,0.217,0.001,15,1,1,DRL_ONEHOT
3,USA,restricao_itar_eua,25.0,25.0,0.223,0.001,,0,0,DRL_ONEHOT
4,EUROPE,,55.0,55.0,0.263,0.001,2,1,1,DRL_ONEHOT
5,BRAZIL,,70.0,70.0,0.203,0.001,1,1,1,DRL_ONEHOT
6,BRAZIL,,85.0,85.0,0.224,0.001,1,1,1,DRL_ONEHOT
7,USA,,100.0,100.0,0.202,0.001,15,1,1,DRL_ONEHOT
8,EUROPE,,115.0,115.0,0.242,0.001,2,1,1,DRL_ONEHOT
9,USA,,140.0,140.0,0.2,0.001,15,1,1,DRL_ONEHOT
10,USA,,145.0,145.0,0.237,0.001,15,1,1,DRL_ONEHOT
11,USA,,150.0,150.0,0.2,0.001,15,1,1,DRL_ONEHOT
12,BRAZIL,,155.0,155.0,0.197,0.001,1,1,1,DRL_ONEHOT
13,USA,,160.0,160.0,0.247,0.001,15,1,1,DRL_ONEHOT
14,BRAZIL,,170.0,170.0,0.197,0.001,1,1,1,DRL_ONEHOT
15,USA,,175.0,175.0,0.196,0.001,15,1,1,DRL_ONEHOT
16,EUROPE,falha_bateria_celula_critica,185.0,185.0,0.2,0.001,,0,1,DRL_ONEHOT
17,BRAZIL,,205.0,205.0,0.199,0.001,1,1,1,DRL_ONEHOT
18,USA,,210.0,210.0,0.243,0.001,15,1,1,DRL_ONEHOT
19,EUROPE,,230.0,230.0,0.201,0.001,2,1,1,DRL_ONEHOT
20,BRAZIL,,235.0,235.0,0.249,0.001,1,1,1,DRL_ONEHOT
21,USA,,250.0,250.0,0.201,0.001,15,1,1,DRL_ONEHOT
22,EUROPE,,280.0,280.0,0.199,0.001,2,1,1,DRL_ONEHOT
23,BRAZIL,,285.0,285.0,0.195,0.001,1,1,1,DRL_ONEHOT
24,BRAZIL,,300.0,300.0,0.239,0.001,1,1,1,DRL_ONEHOT
25,EUROPE,,305.0,305.0,0.193,0.001,2,1,1,DRL_ONEHOT
26,EUROPE,,310.0,310.0,0.197,0.001,2,1,1,DRL_ONEHOT
27,EUROPE,,345.0,345.0,0.2,0.001,2,1,1,DRL_ONEHOT
28,BRAZIL,,360.0,360.0,0.24,0.001,1,1,1,DRL_ONEHOT
29,USA,,365.0,365.0,0.196,0.001,15,1,1,DRL_ONEHOT
