task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_gdpr_europa,15.0,15.0,0.944,0.005,,0,0,DRL
2,BRAZIL,,20.0,20.0,0.426,0.005,1,1,1,DRL
3,BRAZIL,,30.0,30.0,0.42,0.005,1,1,1,DRL
4,EUROPE,,35.0,35.0,0.39,0.005,2,1,1,DRL
5,EUROPE,,40.0,40.0,0.373,0.005,2,1,1,DRL
6,USA,,45.0,45.0,0.381,0.005,15,1,1,DRL
7,EUROPE,,50.0,50.0,0.364,0.005,2,1,1,DRL
8,EUROPE,,55.0,55.0,0.398,0.005,2,1,1,DRL
9,EUROPE,,60.0,60.0,0.399,0.005,2,1,1,DRL
10,BRAZIL,,65.0,65.0,0.374,0.005,1,1,1,DRL
11,USA,,70.0,70.0,0.367,0.005,15,1,1,DRL
12,USA,,75.0,75.0,0.369,0.005,15,1,1,DRL
13,USA,,80.0,80.0,0.371,0.005,15,1,1,DRL
14,USA,,90.0,90.0,0.375,0.005,15,1,1,DRL
15,EUROPE,,95.0,95.0,0.387,0.005,2,1,1,DRL
16,USA,,110.0,110.0,0.405,0.005,15,1,1,DRL
17,BRAZIL,,115.0,115.0,0.394,0.005,1,1,1,DRL
18,USA,,120.0,120.0,0.368,0.005,15,1,1,DRL
19,USA,,125.0,125.0,0.44,0.005,15,1,1,DRL
20,EUROPE,,130.0,130.0,0.359,0.005,2,1,1,DRL
21,USA,,135.0,135.0,0.369,0.005,15,1,1,DRL
22,EUROPE,,145.0,145.0,0.398,0.005,2,1,1,DRL
23,EUROPE,,150.0,150.0,0.383,0.005,2,1,1,DRL
24,EUROPE,,155.0,155.0,0.368,0.005,2,1,1,DRL
25,USA,,160.0,160.0,0.379,0.005,15,1,1,DRL
26,EUROPE,,165.0,165.0,0.366,0.005,2,1,1,DRL
27,EUROPE,,170.0,170.0,0.365,0.005,2,1,1,DRL
28,USA,restricao_gdpr_europa,180.0,180.0,0.399,0.005,,0,0,DRL
29,BRAZIL,,205.0,205.0,0.443,0.005,1,1,1,DRL
30,USA,,210.0,210.0,0.38,0.005,15,1,1,DRL
31,EUROPE,,220.0,220.0,0.448,0.005,2,1,1,DRL
32,EUROPE,,225.0,225.0,0.373,0.005,2,1,1,DRL
33,EUROPE,,230.0,230.0,0.38,0.005,2,1,1,DRL
34,USA,,235.0,235.0,0.399,0.005,15,1,1,DRL
35,BRAZIL,restricao_gdpr_europa,240.0,240.0,0.383,0.005,,0,0,DRL
36,BRAZIL,,245.0,245.0,0.378,0.005,1,1,1,DRL
37,BRAZIL,,255.0,255.0,0.38,0.005,1,1,1,DRL
38,USA,restricao_gdpr_europa,260.0,260.0,0.376,0.005,,0,0,DRL
39,BRAZIL,,265.0,265.0,0.389,0.005,1,1,1,DRL
40,EUROPE,,270.0,270.0,0.389,0.005,2,1,1,DRL
41,BRAZIL,,275.0,275.0,0.387,0.005,1,1,1,DRL
42,EUROPE,,285.0,285.0,0.38,0.005,2,1,1,DRL
43,EUROPE,,295.0,295.0,0.377,0.005,2,1,1,DRL
44,BRAZIL,,300.0,300.0,0.465,0.005,1,1,1,DRL
45,BRAZIL,,305.0,305.0,0.381,0.005,1,1,1,DRL
46,BRAZIL,,315.0,315.0,0.393,0.005,1,1,1,DRL
47,USA,,320.0,320.0,0.385,0.005,15,1,1,DRL
48,BRAZIL,,335.0,335.0,0.396,0.005,1,1,1,DRL
49,BRAZIL,,340.0,340.0,0.383,0.005,1,1,1,DRL
50,BRAZIL,restricao_gdpr_europa,345.0,345.0,0.354,0.005,,0,0,DRL
51,USA,,350.0,350.0,0.355,0.005,15,1,1,DRL
52,EUROPE,restricao_gdpr_europa,360.0,360.0,0.403,0.005,,0,0,DRL
53,USA,,365.0,365.0,0.383,0.005,15,1,1,DRL
54,USA,,370.0,370.0,0.383,0.005,15,1,1,DRL
55,BRAZIL,,375.0,375.0,0.387,0.005,1,1,1,DRL
56,BRAZIL,restricao_soberania_brasil,380.0,380.0,0.366,0.005,,0,0,DRL
57,USA,restricao_gdpr_europa,385.0,385.0,0.38,0.005,,0,0,DRL
58,BRAZIL,,390.0,390.0,0.378,0.005,1,1,1,DRL
59,USA,,395.0,395.0,0.377,0.005,15,1,1,DRL
60,USA,,400.0,400.0,0.385,0.005,15,1,1,DRL
61,EUROPE,,410.0,410.0,0.391,0.005,2,1,1,DRL
62,USA,,415.0,415.0,0.366,0.005,15,1,1,DRL
63,USA,,420.0,420.0,0.38,0.005,15,1,1,DRL
64,BRAZIL,,425.0,425.0,0.384,0.005,1,1,1,DRL
65,USA,,430.0,430.0,0.372,0.005,15,1,1,DRL
66,BRAZIL,,435.0,435.0,0.389,0.005,1,1,1,DRL
67,BRAZIL,,440.0,440.0,0.402,0.005,1,1,1,DRL
68,BRAZIL,,445.0,445.0,0.375,0.005,1,1,1,DRL
69,BRAZIL,,450.0,450.0,0.373,0.005,1,1,1,DRL
70,USA,,455.0,455.0,0.369,0.005,15,1,1,DRL
71,BRAZIL,,460.0,460.0,0.359,0.005,1,1,1,DRL
72,EUROPE,restricao_soberania_brasil,465.0,465.0,0.362,0.005,,0,0,DRL
73,USA,,470.0,470.0,0.379,0.005,15,1,1,DRL
74,EUROPE,,475.0,475.0,0.387,0.005,2,1,1,DRL
75,BRAZIL,restricao_soberania_brasil,480.0,480.0,0.388,0.005,,0,0,DRL
76,EUROPE,,485.0,485.0,0.375,0.005,2,1,1,DRL
77,USA,,490.0,490.0,0.367,0.005,15,1,1,DRL
78,USA,,495.0,495.0,0.372,0.005,15,1,1,DRL
79,EUROPE,,500.0,500.0,0.353,0.005,2,1,1,DRL
80,USA,,505.0,505.0,0.395,0.005,15,1,1,DRL
81,EUROPE,,515.0,515.0,0.406,0.005,2,1,1,DRL
82,BRAZIL,,520.0,520.0,0.375,0.005,1,1,1,DRL
83,USA,,525.0,525.0,0.369,0.005,15,1,1,DRL
84,USA,,535.0,535.0,0.382,0.005,15,1,1,DRL
85,USA,,540.0,540.0,0.374,0.005,15,1,1,DRL
86,USA,restricao_gdpr_europa,545.0,545.0,0.374,0.005,,0,0,DRL
87,EUROPE,,555.0,555.0,0.393,0.005,2,1,1,DRL
88,EUROPE,,560.0,560.0,0.388,0.005,2,1,1,DRL
89,EUROPE,,565.0,565.0,0.369,0.005,2,1,1,DRL
90,BRAZIL,,570.0,570.0,0.381,0.005,1,1,1,DRL
91,EUROPE,,590.0,590.0,0.379,0.005,2,1,1,DRL
92,BRAZIL,,595.0,595.0,0.398,0.005,1,1,1,DRL
93,BRAZIL,,600.0,600.0,0.401,0.005,1,1,1,DRL
94,EUROPE,,605.0,605.0,0.38,0.005,2,1,1,DRL
95,EUROPE,,615.0,615.0,0.402,0.005,2,1,1,DRL
96,EUROPE,,620.0,620.0,0.361,0.005,2,1,1,DRL
97,USA,restricao_soberania_brasil,630.0,630.0,0.366,0.005,,0,0,DRL
98,EUROPE,,635.0,635.0,0.37,0.005,2,1,1,DRL
99,USA,,640.0,640.0,0.383,0.005,15,1,1,DRL
100,EUROPE,,645.0,645.0,0.379,0.005,2,1,1,DRL
101,EUROPE,,655.0,655.0,0.384,0.005,2,1,1,DRL
102,USA,,660.0,660.0,0.385,0.005,,0,1,DRL
103,USA,restricao_soberania_brasil,675.0,675.0,0.407,0.005,,0,0,DRL
104,EUROPE,,680.0,680.0,0.367,0.005,2,1,1,DRL
105,BRAZIL,,685.0,685.0,0.463,0.005,1,1,1,DRL
106,USA,,690.0,690.0,0.402,0.005,,0,1,DRL
107,EUROPE,,695.0,695.0,0.363,0.005,,0,1,DRL
108,EUROPE,,700.0,700.0,0.361,0.005,,0,1,DRL
109,USA,,710.0,710.0,0.377,0.005,,0,1,DRL
110,BRAZIL,,715.0,715.0,0.359,0.005,1,1,1,DRL
111,USA,,720.0,720.0,0.37,0.005,,0,1,DRL
112,EUROPE,,725.0,725.0,0.381,0.005,,0,1,DRL
113,EUROPE,,730.0,730.0,0.38,0.005,,0,1,DRL
114,BRAZIL,,735.0,735.0,0.384,0.005,1,1,1,DRL
115,EUROPE,,745.0,745.0,0.38,0.005,,0,1,DRL
116,USA,,755.0,755.0,0.371,0.005,,0,1,DRL
117,USA,,760.0,760.0,0.357,0.005,,0,1,DRL
118,EUROPE,,775.0,775.0,0.381,0.005,,0,1,DRL
119,EUROPE,,780.0,780.0,0.398,0.005,,0,1,DRL
120,USA,,785.0,785.0,0.369,0.005,,0,1,DRL
121,BRAZIL,,790.0,790.0,0.373,0.005,1,1,1,DRL
122,BRAZIL,restricao_soberania_brasil,795.0,795.0,0.374,0.005,,0,0,DRL
123,BRAZIL,,800.0,800.0,0.368,0.005,1,1,1,DRL
124,BRAZIL,,805.0,805.0,0.381,0.005,1,1,1,DRL
125,BRAZIL,,810.0,810.0,1.476,0.005,1,1,1,DRL
126,USA,,815.0,815.0,0.418,0.005,,0,1,DRL
127,USA,,820.0,820.0,0.375,0.005,,0,1,DRL
128,USA,,830.0,830.0,0.385,0.005,,0,1,DRL
129,EUROPE,,835.0,835.0,0.376,0.005,2,1,1,DRL
130,BRAZIL,restricao_soberania_brasil,840.0,840.0,0.387,0.005,,0,0,DRL
131,USA,restricao_gdpr_europa,845.0,845.0,0.425,0.005,,0,0,DRL
132,EUROPE,,850.0,850.0,0.419,0.005,,0,1,DRL
133,BRAZIL,restricao_soberania_brasil,855.0,855.0,0.389,0.005,,0,0,DRL
134,USA,,860.0,860.0,0.377,0.005,,0,1,DRL
135,BRAZIL,,865.0,865.0,0.358,0.005,1,1,1,DRL
136,BRAZIL,,885.0,885.0,0.382,0.005,1,1,1,DRL
137,EUROPE,,890.0,890.0,0.385,0.005,,0,1,DRL
138,EUROPE,,900.0,900.0,0.412,0.005,,0,1,DRL
139,BRAZIL,,905.0,905.0,0.394,0.005,1,1,1,DRL
140,USA,,910.0,910.0,0.371,0.005,,0,1,DRL
141,BRAZIL,,920.0,920.0,0.38,0.005,1,1,1,DRL
142,USA,,925.0,925.0,0.371,0.005,,0,1,DRL
143,USA,,930.0,930.0,0.386,0.005,,0,1,DRL
144,USA,,935.0,935.0,0.394,0.005,,0,1,DRL
145,USA,,940.0,940.0,0.4,0.005,,0,1,DRL
146,BRAZIL,,945.0,945.0,0.373,0.005,1,1,1,DRL
147,EUROPE,,950.0,950.0,0.366,0.005,2,1,1,DRL
148,EUROPE,,955.0,955.0,0.352,0.005,,0,1,DRL
149,EUROPE,,960.0,960.0,0.368,0.005,,0,1,DRL
150,BRAZIL,,965.0,965.0,0.376,0.005,1,1,1,DRL
151,USA,restricao_soberania_brasil,970.0,970.0,0.38,0.005,,0,0,DRL
152,EUROPE,,975.0,975.0,0.391,0.005,,0,1,DRL
153,USA,,980.0,980.0,0.376,0.005,,0,1,DRL
154,EUROPE,restricao_gdpr_europa,985.0,985.0,0.355,0.005,,0,0,DRL
155,USA,,995.0,995.0,0.392,0.005,,0,1,DRL
156,BRAZIL,,1000.0,1000.0,0.449,0.005,1,1,1,DRL
157,EUROPE,restricao_soberania_brasil,1005.0,1005.0,0.366,0.005,,0,0,DRL
158,USA,,1010.0,1010.0,0.368,0.005,,0,1,DRL
159,BRAZIL,,1015.0,1015.0,0.401,0.005,1,1,1,DRL
160,BRAZIL,,1020.0,1020.0,0.414,0.005,1,1,1,DRL
161,USA,,1025.0,1025.0,0.382,0.005,,0,1,DRL
162,BRAZIL,restricao_soberania_brasil,1040.0,1040.0,0.387,0.005,,0,0,DRL
163,EUROPE,,1045.0,1045.0,0.38,0.005,,0,1,DRL
164,BRAZIL,,1050.0,1050.0,0.371,0.005,1,1,1,DRL
165,USA,,1055.0,1055.0,0.382,0.005,,0,1,DRL
166,BRAZIL,,1060.0,1060.0,0.385,0.005,1,1,1,DRL
167,EUROPE,,1065.0,1065.0,0.376,0.005,,0,1,DRL
168,BRAZIL,,1070.0,1070.0,0.38,0.005,,0,1,DRL
169,BRAZIL,,1075.0,1075.0,0.375,0.005,,0,1,DRL
170,EUROPE,,1080.0,1080.0,0.367,0.005,,0,1,DRL
