task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.666,0.005,15,1,1,DRL
2,BRAZIL,,45.0,45.0,0.22,0.005,1,1,1,DRL
3,BRAZIL,,80.0,80.0,0.242,0.005,1,1,1,DRL
4,BRAZIL,,95.0,95.0,0.198,0.005,1,1,1,DRL
5,USA,,115.0,115.0,0.196,0.005,15,1,1,DRL
6,BRAZIL,,120.0,120.0,0.2,0.005,1,1,1,DRL
7,EUROPE,,135.0,135.0,0.231,0.005,2,1,1,DRL
8,USA,,160.0,160.0,0.194,0.005,15,1,1,DRL
9,BRAZIL,,165.0,165.0,0.196,0.005,1,1,1,DRL
10,USA,restricao_soberania_brasil,185.0,185.0,0.196,0.005,,0,0,DRL
11,USA,,225.0,225.0,0.197,0.005,15,1,1,DRL
12,EUROPE,restricao_soberania_brasil,230.0,230.0,0.189,0.005,,0,0,DRL
13,USA,,235.0,235.0,0.198,0.005,15,1,1,DRL
14,USA,,240.0,240.0,0.189,0.005,15,1,1,DRL
15,USA,,245.0,245.0,0.19,0.005,15,1,1,DRL
16,EUROPE,,260.0,260.0,0.199,0.005,2,1,1,DRL
17,BRAZIL,,265.0,265.0,0.191,0.005,1,1,1,DRL
18,BRAZIL,,270.0,270.0,0.189,0.005,1,1,1,DRL
19,USA,,310.0,310.0,0.197,0.005,15,1,1,DRL
20,BRAZIL,,330.0,330.0,0.208,0.005,1,1,1,DRL
21,USA,,335.0,335.0,0.195,0.005,15,1,1,DRL
22,USA,,340.0,340.0,0.198,0.005,15,1,1,DRL
23,BRAZIL,,345.0,345.0,0.216,0.005,1,1,1,DRL
24,BRAZIL,,440.0,440.0,0.371,0.005,1,1,1,DRL
25,BRAZIL,,490.0,490.0,0.44,0.005,1,1,1,DRL
26,USA,,495.0,495.0,0.271,0.005,15,1,1,DRL
27,EUROPE,restricao_soberania_brasil,510.0,510.0,0.319,0.005,,0,0,DRL
28,EUROPE,,515.0,515.0,0.246,0.005,2,1,1,DRL
29,BRAZIL,,520.0,520.0,0.238,0.005,1,1,1,DRL
30,USA,,545.0,545.0,0.363,0.005,15,1,1,DRL
31,BRAZIL,,550.0,550.0,0.23,0.005,1,1,1,DRL
32,EUROPE,,555.0,555.0,0.189,0.005,2,1,1,DRL
33,USA,restricao_soberania_brasil,565.0,565.0,0.248,0.005,,0,0,DRL
34,EUROPE,,590.0,590.0,0.19,0.005,2,1,1,DRL
35,BRAZIL,,610.0,610.0,0.273,0.005,1,1,1,DRL
36,BRAZIL,,620.0,620.0,0.192,0.005,1,1,1,DRL
37,USA,,630.0,630.0,0.188,0.005,15,1,1,DRL
38,EUROPE,,640.0,640.0,0.189,0.005,2,1,1,DRL
39,BRAZIL,restricao_gdpr_europa,670.0,670.0,0.206,0.005,,0,0,DRL
40,BRAZIL,,675.0,675.0,0.191,0.005,1,1,1,DRL
41,BRAZIL,,680.0,680.0,0.24,0.005,1,1,1,DRL
42,BRAZIL,restricao_soberania_brasil,705.0,705.0,0.192,0.005,,0,0,DRL
43,USA,,715.0,715.0,0.246,0.005,15,1,1,DRL
44,EUROPE,,765.0,765.0,0.198,0.005,2,1,1,DRL
45,USA,,770.0,770.0,0.191,0.005,15,1,1,DRL
46,EUROPE,,785.0,785.0,0.239,0.005,2,1,1,DRL
47,EUROPE,,810.0,810.0,0.195,0.005,2,1,1,DRL
48,USA,,825.0,825.0,0.195,0.005,15,1,1,DRL
49,BRAZIL,,865.0,865.0,0.306,0.005,1,1,1,DRL
50,EUROPE,,890.0,890.0,0.756,0.005,2,1,1,DRL
51,EUROPE,,915.0,915.0,0.224,0.005,2,1,1,DRL
52,USA,,925.0,925.0,0.197,0.005,15,1,1,DRL
53,USA,,930.0,930.0,0.272,0.005,15,1,1,DRL
54,BRAZIL,,935.0,935.0,0.232,0.005,1,1,1,DRL
55,USA,,950.0,950.0,0.202,0.005,15,1,1,DRL
56,USA,,960.0,960.0,0.236,0.005,15,1,1,DRL
57,EUROPE,,985.0,985.0,0.226,0.005,2,1,1,DRL
58,BRAZIL,,1035.0,1035.0,0.245,0.005,1,1,1,DRL
59,BRAZIL,,1040.0,1040.0,0.192,0.005,1,1,1,DRL
60,EUROPE,,1045.0,1045.0,0.189,0.005,2,1,1,DRL
61,BRAZIL,,1065.0,1065.0,0.194,0.005,1,1,1,DRL
62,USA,,1075.0,1075.0,0.191,0.005,15,1,1,DRL
63,USA,,1090.0,1090.0,0.194,0.005,15,1,1,DRL
64,BRAZIL,restricao_soberania_brasil,1105.0,1105.0,0.191,0.005,,0,0,DRL
65,BRAZIL,,1115.0,1115.0,0.236,0.005,1,1,1,DRL
66,BRAZIL,restricao_soberania_brasil,1130.0,1130.0,0.194,0.005,,0,0,DRL
67,USA,,1145.0,1145.0,0.208,0.005,15,1,1,DRL
68,BRAZIL,restricao_soberania_brasil,1165.0,1165.0,0.192,0.005,,0,0,DRL
69,EUROPE,,1170.0,1170.0,0.192,0.005,2,1,1,DRL
