task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,5.0,5.0,1.258,0.005,2,1,1,DRL
2,USA,,15.0,15.0,0.591,0.005,15,1,1,DRL
3,EUROPE,restricao_gdpr_europa,50.0,50.0,0.627,0.005,,0,0,DRL
4,USA,,120.0,120.0,0.634,0.005,15,1,1,DRL
5,EUROPE,,165.0,165.0,0.623,0.005,2,1,1,DRL
6,USA,,215.0,215.0,0.62,0.005,15,1,1,DRL
7,BRAZIL,,230.0,230.0,0.565,0.005,1,1,1,DRL
8,EUROPE,,235.0,235.0,0.523,0.005,2,1,1,DRL
9,EUROPE,,340.0,340.0,0.62,0.005,2,1,1,DRL
10,EUROPE,,385.0,385.0,0.609,0.005,2,1,1,DRL
11,EUROPE,,400.0,400.0,0.585,0.005,2,1,1,DRL
12,EUROPE,,495.0,495.0,0.605,0.005,2,1,1,DRL
13,EUROPE,,570.0,570.0,0.632,0.005,2,1,1,DRL
14,EUROPE,,600.0,600.0,0.596,0.005,2,1,1,DRL
15,EUROPE,,645.0,645.0,0.638,0.005,2,1,1,DRL
16,EUROPE,,670.0,670.0,0.593,0.005,2,1,1,DRL
17,BRAZIL,,745.0,745.0,0.623,0.005,1,1,1,DRL
18,USA,,855.0,855.0,0.639,0.005,15,1,1,DRL
19,EUROPE,,870.0,870.0,0.58,0.005,2,1,1,DRL
20,USA,,915.0,915.0,0.611,0.005,15,1,1,DRL
21,EUROPE,,930.0,930.0,0.586,0.005,2,1,1,DRL
22,BRAZIL,,975.0,975.0,0.581,0.005,1,1,1,DRL
23,BRAZIL,,980.0,980.0,0.542,0.005,1,1,1,DRL
24,EUROPE,,995.0,995.0,0.549,0.005,2,1,1,DRL
25,EUROPE,,1010.0,1010.0,0.535,0.005,2,1,1,DRL
26,USA,,1040.0,1040.0,0.584,0.005,15,1,1,DRL
27,BRAZIL,,1050.0,1050.0,0.551,0.005,1,1,1,DRL
28,USA,,1130.0,1130.0,0.604,0.005,15,1,1,DRL
29,EUROPE,,1145.0,1145.0,0.563,0.005,2,1,1,DRL
