task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_gdpr_europa,10.0,10.0,1.158,0.005,,0,0,DRL
2,BRAZIL,,15.0,15.0,0.521,0.005,1,1,1,DRL
3,BRAZIL,,20.0,20.0,0.508,0.005,1,1,1,DRL
4,EUROPE,,25.0,25.0,0.511,0.005,2,1,1,DRL
5,EUROPE,,30.0,30.0,0.501,0.005,2,1,1,DRL
6,USA,,35.0,35.0,0.49,0.005,15,1,1,DRL
7,EUROPE,,40.0,40.0,0.474,0.005,2,1,1,DRL
8,EUROPE,,45.0,45.0,0.479,0.005,2,1,1,DRL
9,EUROPE,,50.0,50.0,0.486,0.005,2,1,1,DRL
10,BRAZIL,,55.0,55.0,0.504,0.005,1,1,1,DRL
11,USA,,60.0,60.0,0.488,0.005,15,1,1,DRL
12,USA,,65.0,65.0,0.488,0.005,15,1,1,DRL
13,USA,,70.0,70.0,0.498,0.005,15,1,1,DRL
14,USA,,80.0,80.0,0.485,0.005,15,1,1,DRL
15,EUROPE,,85.0,85.0,0.487,0.005,2,1,1,DRL
16,USA,,95.0,95.0,0.486,0.005,15,1,1,DRL
17,BRAZIL,,100.0,100.0,0.489,0.005,1,1,1,DRL
18,USA,,105.0,105.0,0.488,0.005,15,1,1,DRL
19,USA,,110.0,110.0,0.489,0.005,15,1,1,DRL
20,EUROPE,,115.0,115.0,0.499,0.005,2,1,1,DRL
21,USA,,120.0,120.0,0.499,0.005,15,1,1,DRL
22,EUROPE,,125.0,125.0,0.47,0.005,2,1,1,DRL
23,EUROPE,,130.0,130.0,0.477,0.005,2,1,1,DRL
24,EUROPE,,135.0,135.0,0.5,0.005,2,1,1,DRL
25,USA,,140.0,140.0,0.505,0.005,15,1,1,DRL
26,EUROPE,,145.0,145.0,0.505,0.005,2,1,1,DRL
27,EUROPE,,150.0,150.0,0.506,0.005,2,1,1,DRL
28,USA,restricao_gdpr_europa,155.0,155.0,0.47,0.005,,0,0,DRL
29,BRAZIL,,170.0,170.0,0.606,0.005,1,1,1,DRL
30,USA,,175.0,175.0,0.497,0.005,15,1,1,DRL
31,EUROPE,,185.0,185.0,0.5,0.005,2,1,1,DRL
32,EUROPE,,190.0,190.0,0.489,0.005,2,1,1,DRL
33,EUROPE,,195.0,195.0,0.478,0.005,2,1,1,DRL
34,USA,,200.0,200.0,0.479,0.005,15,1,1,DRL
35,BRAZIL,restricao_gdpr_europa,205.0,205.0,0.475,0.005,,0,0,DRL
36,BRAZIL,,210.0,210.0,0.488,0.005,1,1,1,DRL
37,BRAZIL,,215.0,215.0,0.475,0.005,1,1,1,DRL
38,USA,restricao_gdpr_europa,220.0,220.0,0.467,0.005,,0,0,DRL
39,BRAZIL,,225.0,225.0,0.511,0.005,1,1,1,DRL
40,EUROPE,,230.0,230.0,0.479,0.005,2,1,1,DRL
41,BRAZIL,,235.0,235.0,0.484,0.005,1,1,1,DRL
42,EUROPE,,240.0,240.0,0.484,0.005,2,1,1,DRL
43,EUROPE,,245.0,245.0,0.48,0.005,2,1,1,DRL
44,BRAZIL,,250.0,250.0,0.492,0.005,1,1,1,DRL
45,BRAZIL,,255.0,255.0,0.473,0.005,1,1,1,DRL
46,BRAZIL,,265.0,265.0,0.51,0.005,1,1,1,DRL
47,USA,,270.0,270.0,0.484,0.005,15,1,1,DRL
48,BRAZIL,,280.0,280.0,0.504,0.005,1,1,1,DRL
49,BRAZIL,,285.0,285.0,0.485,0.005,1,1,1,DRL
50,BRAZIL,restricao_gdpr_europa,290.0,290.0,0.498,0.005,,0,0,DRL
51,USA,,295.0,295.0,0.489,0.005,15,1,1,DRL
52,EUROPE,restricao_gdpr_europa,305.0,305.0,0.494,0.005,,0,0,DRL
53,USA,,310.0,310.0,0.484,0.005,15,1,1,DRL
54,USA,,315.0,315.0,0.486,0.005,15,1,1,DRL
55,BRAZIL,,320.0,320.0,0.491,0.005,1,1,1,DRL
56,BRAZIL,restricao_soberania_brasil,325.0,325.0,0.501,0.005,,0,0,DRL
57,USA,restricao_gdpr_europa,330.0,330.0,0.479,0.005,,0,0,DRL
58,BRAZIL,,335.0,335.0,0.477,0.005,1,1,1,DRL
59,USA,,340.0,340.0,0.488,0.005,15,1,1,DRL
60,USA,,345.0,345.0,0.48,0.005,15,1,1,DRL
61,EUROPE,,355.0,355.0,0.492,0.005,2,1,1,DRL
62,USA,,360.0,360.0,0.49,0.005,15,1,1,DRL
63,USA,,365.0,365.0,0.478,0.005,15,1,1,DRL
64,BRAZIL,,370.0,370.0,0.495,0.005,1,1,1,DRL
65,USA,,375.0,375.0,2.203,0.005,15,1,1,DRL
66,BRAZIL,,380.0,380.0,0.575,0.005,1,1,1,DRL
67,BRAZIL,,385.0,385.0,0.584,0.005,1,1,1,DRL
68,BRAZIL,,390.0,390.0,0.577,0.005,1,1,1,DRL
69,BRAZIL,,395.0,395.0,0.608,0.005,1,1,1,DRL
70,USA,,400.0,400.0,0.58,0.005,15,1,1,DRL
71,BRAZIL,,405.0,405.0,0.586,0.005,1,1,1,DRL
72,EUROPE,restricao_soberania_brasil,410.0,410.0,0.53,0.005,,0,0,DRL
73,USA,,415.0,415.0,0.471,0.005,15,1,1,DRL
74,EUROPE,,420.0,420.0,0.48,0.005,2,1,1,DRL
75,BRAZIL,restricao_soberania_brasil,425.0,425.0,0.47,0.005,,0,0,DRL
76,EUROPE,,430.0,430.0,0.48,0.005,2,1,1,DRL
77,USA,,435.0,435.0,0.487,0.005,15,1,1,DRL
78,USA,,440.0,440.0,0.499,0.005,15,1,1,DRL
79,EUROPE,,445.0,445.0,0.479,0.005,2,1,1,DRL
80,USA,,450.0,450.0,0.483,0.005,15,1,1,DRL
81,EUROPE,,455.0,455.0,0.467,0.005,2,1,1,DRL
82,BRAZIL,,460.0,460.0,0.468,0.005,1,1,1,DRL
83,USA,,465.0,465.0,0.476,0.005,15,1,1,DRL
84,USA,,475.0,475.0,0.495,0.005,15,1,1,DRL
85,USA,,480.0,480.0,0.499,0.005,15,1,1,DRL
86,USA,restricao_gdpr_europa,485.0,485.0,0.521,0.005,,0,0,DRL
87,EUROPE,,495.0,495.0,0.777,0.005,2,1,1,DRL
88,EUROPE,,500.0,500.0,0.589,0.005,2,1,1,DRL
89,EUROPE,,505.0,505.0,0.511,0.005,2,1,1,DRL
90,BRAZIL,,510.0,510.0,0.533,0.005,1,1,1,DRL
91,EUROPE,,525.0,525.0,0.523,0.005,2,1,1,DRL
92,BRAZIL,,530.0,530.0,0.522,0.005,1,1,1,DRL
93,BRAZIL,,535.0,535.0,0.511,0.005,1,1,1,DRL
94,EUROPE,,540.0,540.0,0.504,0.005,2,1,1,DRL
95,EUROPE,,545.0,545.0,0.496,0.005,2,1,1,DRL
96,EUROPE,,550.0,550.0,0.481,0.005,2,1,1,DRL
97,USA,restricao_soberania_brasil,555.0,555.0,0.471,0.005,,0,0,DRL
98,EUROPE,,560.0,560.0,0.561,0.005,2,1,1,DRL
99,USA,,565.0,565.0,0.488,0.005,15,1,1,DRL
100,EUROPE,,570.0,570.0,0.478,0.005,2,1,1,DRL
101,EUROPE,,575.0,575.0,0.473,0.005,2,1,1,DRL
102,USA,,580.0,580.0,0.479,0.005,15,1,1,DRL
103,USA,restricao_soberania_brasil,590.0,590.0,0.494,0.005,,0,0,DRL
104,EUROPE,,595.0,595.0,0.492,0.005,,0,1,DRL
105,BRAZIL,,600.0,600.0,0.549,0.005,1,1,1,DRL
106,USA,,605.0,605.0,0.509,0.005,,0,1,DRL
107,EUROPE,,610.0,610.0,0.538,0.005,,0,1,DRL
108,EUROPE,,615.0,615.0,0.476,0.005,,0,1,DRL
109,USA,,625.0,625.0,0.5,0.005,,0,1,DRL
110,BRAZIL,,630.0,630.0,0.48,0.005,1,1,1,DRL
111,USA,,635.0,635.0,0.478,0.005,,0,1,DRL
112,EUROPE,,640.0,640.0,0.467,0.005,,0,1,DRL
113,EUROPE,,645.0,645.0,0.487,0.005,,0,1,DRL
114,BRAZIL,,650.0,650.0,0.497,0.005,1,1,1,DRL
115,EUROPE,,660.0,660.0,0.492,0.005,,0,1,DRL
116,USA,,670.0,670.0,0.491,0.005,,0,1,DRL
117,USA,,675.0,675.0,0.488,0.005,,0,1,DRL
118,EUROPE,,685.0,685.0,0.492,0.005,2,1,1,DRL
119,EUROPE,,690.0,690.0,0.462,0.005,,0,1,DRL
120,USA,,695.0,695.0,0.458,0.005,,0,1,DRL
121,BRAZIL,,700.0,700.0,0.469,0.005,1,1,1,DRL
122,BRAZIL,restricao_soberania_brasil,705.0,705.0,0.473,0.005,,0,0,DRL
123,BRAZIL,,710.0,710.0,0.477,0.005,1,1,1,DRL
124,BRAZIL,,715.0,715.0,1.674,0.005,1,1,1,DRL
125,BRAZIL,,720.0,720.0,0.528,0.005,1,1,1,DRL
126,USA,,725.0,725.0,0.47,0.005,,0,1,DRL
127,USA,,730.0,730.0,0.464,0.005,,0,1,DRL
128,USA,,740.0,740.0,0.478,0.005,,0,1,DRL
129,EUROPE,,745.0,745.0,0.486,0.005,,0,1,DRL
130,BRAZIL,restricao_soberania_brasil,750.0,750.0,0.485,0.005,,0,0,DRL
131,USA,restricao_gdpr_europa,755.0,755.0,0.471,0.005,,0,0,DRL
132,EUROPE,,760.0,760.0,0.489,0.005,,0,1,DRL
133,BRAZIL,restricao_soberania_brasil,765.0,765.0,0.48,0.005,,0,0,DRL
134,USA,,770.0,770.0,0.485,0.005,,0,1,DRL
135,BRAZIL,,775.0,775.0,0.48,0.005,1,1,1,DRL
136,BRAZIL,,790.0,790.0,0.506,0.005,1,1,1,DRL
137,EUROPE,,795.0,795.0,0.502,0.005,2,1,1,DRL
138,EUROPE,,800.0,800.0,0.479,0.005,,0,1,DRL
139,BRAZIL,,805.0,805.0,0.494,0.005,1,1,1,DRL
140,USA,,810.0,810.0,0.466,0.005,,0,1,DRL
141,BRAZIL,,815.0,815.0,0.484,0.005,1,1,1,DRL
142,USA,,820.0,820.0,0.467,0.005,,0,1,DRL
143,USA,,825.0,825.0,0.458,0.005,,0,1,DRL
144,USA,,830.0,830.0,0.918,0.005,,0,1,DRL
145,USA,,835.0,835.0,0.492,0.005,,0,1,DRL
146,BRAZIL,,840.0,840.0,0.472,0.005,1,1,1,DRL
147,EUROPE,,845.0,845.0,0.494,0.005,,0,1,DRL
148,EUROPE,,850.0,850.0,0.465,0.005,,0,1,DRL
149,EUROPE,,855.0,855.0,0.486,0.005,,0,1,DRL
150,BRAZIL,,860.0,860.0,0.502,0.005,1,1,1,DRL
151,USA,restricao_soberania_brasil,865.0,865.0,0.453,0.005,,0,0,DRL
152,EUROPE,,870.0,870.0,0.478,0.005,,0,1,DRL
153,USA,,875.0,875.0,0.467,0.005,,0,1,DRL
154,EUROPE,restricao_gdpr_europa,880.0,880.0,0.479,0.005,,0,0,DRL
155,USA,,885.0,885.0,0.482,0.005,,0,1,DRL
156,BRAZIL,,890.0,890.0,0.463,0.005,1,1,1,DRL
157,EUROPE,restricao_soberania_brasil,895.0,895.0,0.471,0.005,,0,0,DRL
158,USA,,900.0,900.0,0.455,0.005,,0,1,DRL
159,BRAZIL,,905.0,905.0,0.466,0.005,1,1,1,DRL
160,BRAZIL,,910.0,910.0,0.477,0.005,1,1,1,DRL
161,USA,,915.0,915.0,0.477,0.005,,0,1,DRL
162,BRAZIL,restricao_soberania_brasil,925.0,925.0,0.466,0.005,,0,0,DRL
163,EUROPE,,930.0,930.0,0.482,0.005,2,1,1,DRL
164,BRAZIL,,935.0,935.0,0.506,0.005,1,1,1,DRL
165,USA,,940.0,940.0,0.485,0.005,,0,1,DRL
166,BRAZIL,,945.0,945.0,0.485,0.005,,0,1,DRL
167,EUROPE,,950.0,950.0,0.471,0.005,,0,1,DRL
168,BRAZIL,,955.0,955.0,0.465,0.005,,0,1,DRL
169,BRAZIL,,960.0,960.0,0.468,0.005,,0,1,DRL
170,EUROPE,,965.0,965.0,0.477,0.005,,0,1,DRL
171,BRAZIL,restricao_soberania_brasil,970.0,970.0,0.476,0.005,,0,0,DRL
172,BRAZIL,,975.0,975.0,0.488,0.005,1,1,1,DRL
173,BRAZIL,,980.0,980.0,0.484,0.005,,0,1,DRL
174,USA,,985.0,985.0,0.474,0.005,,0,1,DRL
175,USA,restricao_gdpr_europa,990.0,990.0,0.461,0.005,,0,0,DRL
176,BRAZIL,,995.0,995.0,0.452,0.005,,0,1,DRL
177,USA,,1000.0,1000.0,0.447,0.005,,0,1,DRL
178,BRAZIL,,1005.0,1005.0,0.451,0.005,,0,1,DRL
179,USA,,1010.0,1010.0,0.458,0.005,,0,1,DRL
180,USA,,1015.0,1015.0,0.459,0.005,,0,1,DRL
181,USA,,1020.0,1020.0,0.446,0.005,,0,1,DRL
182,EUROPE,,1025.0,1025.0,0.463,0.005,,0,1,DRL
183,EUROPE,,1030.0,1030.0,0.46,0.005,,0,1,DRL
184,BRAZIL,,1040.0,1040.0,0.447,0.005,,0,1,DRL
185,BRAZIL,,1045.0,1045.0,0.462,0.005,,0,1,DRL
186,BRAZIL,restricao_gdpr_europa,1050.0,1050.0,0.462,0.005,,0,0,DRL
187,BRAZIL,,1055.0,1055.0,0.464,0.005,,0,1,DRL
188,BRAZIL,,1070.0,1070.0,0.489,0.005,,0,1,DRL
189,USA,falha_hardware_camera_esq,1075.0,1075.0,0.451,0.005,,0,1,DRL
190,BRAZIL,,1080.0,1080.0,0.459,0.005,,0,1,DRL
191,BRAZIL,restricao_soberania_brasil,1085.0,1085.0,0.435,0.005,,0,0,DRL
192,USA,restricao_gdpr_europa,1090.0,1090.0,0.443,0.005,,0,0,DRL
193,USA,restricao_gdpr_europa,1095.0,1095.0,0.444,0.005,,0,0,DRL
194,BRAZIL,,1110.0,1110.0,0.477,0.005,1,1,1,DRL
195,EUROPE,falha_hardware_camera_esq,1120.0,1120.0,0.483,0.005,,0,1,DRL
196,USA,,1130.0,1130.0,0.485,0.005,,0,1,DRL
197,EUROPE,,1135.0,1135.0,0.474,0.005,,0,1,DRL
198,EUROPE,,1140.0,1140.0,0.453,0.005,,0,1,DRL
199,USA,,1145.0,1145.0,0.447,0.005,,0,1,DRL
200,USA,,1150.0,1150.0,0.453,0.005,,0,1,DRL
201,BRAZIL,,1155.0,1155.0,0.469,0.005,,0,1,DRL
202,USA,,1160.0,1160.0,0.459,0.005,,0,1,DRL
203,USA,,1165.0,1165.0,0.45,0.005,,0,1,DRL
204,EUROPE,,1170.0,1170.0,0.467,0.005,,0,1,DRL
205,USA,,1175.0,1175.0,0.477,0.005,,0,1,DRL
