task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,10.0,10.0,0.004,0.001,1,1,1,BASELINE
2,USA,,15.0,15.0,0.003,0.001,15,1,1,BASELINE
3,USA,restricao_soberania_brasil,20.0,20.0,0.002,0.001,15,1,0,BASELINE
4,BRAZIL,,30.0,30.0,0.002,0.001,1,1,1,BASELINE
5,USA,,35.0,35.0,0.002,0.001,15,1,1,BASELINE
6,USA,falha_hardware_camera_esq,50.0,50.0,0.002,0.001,15,1,0,BASELINE
7,EUROPE,restricao_gdpr_europa,60.0,60.0,0.022,0.001,2,1,1,BASELINE
8,BRAZIL,,70.0,70.0,0.002,0.001,1,1,1,BASELINE
9,EUROPE,,80.0,80.0,0.002,0.001,2,1,1,BASELINE
10,USA,,95.0,95.0,0.002,0.001,15,1,1,BASELINE
11,BRAZIL,restricao_gdpr_europa,110.0,110.0,0.002,0.001,1,1,0,BASELINE
12,USA,,125.0,125.0,0.002,0.001,15,1,1,BASELINE
13,EUROPE,,135.0,135.0,0.002,0.001,2,1,1,BASELINE
14,BRAZIL,,140.0,140.0,0.002,0.001,1,1,1,BASELINE
15,BRAZIL,,145.0,145.0,0.002,0.001,1,1,1,BASELINE
16,USA,,155.0,155.0,0.002,0.001,15,1,1,BASELINE
17,USA,,160.0,160.0,0.018,0.001,15,1,1,BASELINE
18,EUROPE,,170.0,170.0,0.002,0.001,2,1,1,BASELINE
19,BRAZIL,,220.0,220.0,0.002,0.001,1,1,1,BASELINE
20,EUROPE,,245.0,245.0,0.002,0.001,2,1,1,BASELINE
21,USA,,255.0,255.0,0.002,0.001,15,1,1,BASELINE
22,BRAZIL,,260.0,260.0,0.002,0.001,1,1,1,BASELINE
23,BRAZIL,,280.0,280.0,0.003,0.001,1,1,1,BASELINE
24,USA,,290.0,290.0,0.002,0.001,15,1,1,BASELINE
25,EUROPE,,300.0,300.0,0.002,0.001,2,1,1,BASELINE
26,EUROPE,,310.0,310.0,0.002,0.001,2,1,1,BASELINE
27,USA,,325.0,325.0,0.002,0.001,15,1,1,BASELINE
28,EUROPE,,335.0,335.0,0.002,0.001,2,1,1,BASELINE
29,USA,,375.0,375.0,0.002,0.001,15,1,1,BASELINE
30,BRAZIL,,385.0,385.0,0.002,0.001,1,1,1,BASELINE
31,USA,,395.0,395.0,0.002,0.001,15,1,1,BASELINE
32,EUROPE,,460.0,460.0,0.003,0.001,2,1,1,BASELINE
33,BRAZIL,,465.0,465.0,0.002,0.001,1,1,1,BASELINE
34,BRAZIL,,485.0,485.0,0.002,0.001,1,1,1,BASELINE
35,BRAZIL,,490.0,490.0,0.002,0.001,1,1,1,BASELINE
36,USA,,505.0,505.0,0.002,0.001,15,1,1,BASELINE
37,EUROPE,,510.0,510.0,0.002,0.001,2,1,1,BASELINE
38,EUROPE,,530.0,530.0,0.002,0.001,2,1,1,BASELINE
39,EUROPE,,565.0,565.0,0.002,0.001,2,1,1,BASELINE
40,USA,,580.0,580.0,0.002,0.001,15,1,1,BASELINE
41,USA,,590.0,590.0,0.002,0.001,15,1,1,BASELINE
42,USA,,655.0,655.0,0.002,0.001,15,1,1,BASELINE
43,BRAZIL,,670.0,670.0,0.002,0.001,1,1,1,BASELINE
44,EUROPE,,685.0,685.0,0.002,0.001,2,1,1,BASELINE
45,BRAZIL,,690.0,690.0,0.002,0.001,1,1,1,BASELINE
46,EUROPE,,710.0,710.0,0.002,0.001,2,1,1,BASELINE
47,BRAZIL,,720.0,720.0,0.002,0.001,1,1,1,BASELINE
48,USA,,780.0,780.0,0.002,0.001,15,1,1,BASELINE
49,EUROPE,,785.0,785.0,0.002,0.001,2,1,1,BASELINE
50,EUROPE,,795.0,795.0,0.002,0.001,2,1,1,BASELINE
51,EUROPE,,800.0,800.0,0.002,0.001,2,1,1,BASELINE
52,EUROPE,,820.0,820.0,0.002,0.001,2,1,1,BASELINE
53,USA,restricao_soberania_brasil,830.0,830.0,0.002,0.001,15,1,0,BASELINE
54,EUROPE,,845.0,845.0,0.002,0.001,2,1,1,BASELINE
55,USA,,850.0,850.0,0.002,0.001,15,1,1,BASELINE
56,USA,,870.0,870.0,0.002,0.001,15,1,1,BASELINE
57,BRAZIL,,895.0,895.0,0.002,0.001,1,1,1,BASELINE
58,EUROPE,,905.0,905.0,0.002,0.001,2,1,1,BASELINE
59,EUROPE,,920.0,920.0,0.002,0.001,2,1,1,BASELINE
60,USA,,945.0,945.0,0.002,0.001,15,1,1,BASELINE
61,USA,,960.0,960.0,0.002,0.001,15,1,1,BASELINE
62,USA,,980.0,980.0,0.002,0.001,15,1,1,BASELINE
63,BRAZIL,,985.0,985.0,0.002,0.001,1,1,1,BASELINE
64,USA,,995.0,995.0,0.002,0.001,15,1,1,BASELINE
65,BRAZIL,,1010.0,1010.0,0.002,0.001,1,1,1,BASELINE
66,USA,,1020.0,1020.0,0.002,0.001,15,1,1,BASELINE
67,USA,,1025.0,1025.0,0.002,0.001,15,1,1,BASELINE
68,EUROPE,,1030.0,1030.0,0.002,0.001,2,1,1,BASELINE
69,BRAZIL,,1050.0,1050.0,0.002,0.001,1,1,1,BASELINE
70,USA,,1070.0,1070.0,0.002,0.001,15,1,1,BASELINE
71,BRAZIL,,1075.0,1075.0,0.002,0.001,1,1,1,BASELINE
72,USA,,1080.0,1080.0,0.002,0.001,15,1,1,BASELINE
73,USA,,1100.0,1100.0,0.001,0.001,,0,1,BASELINE
74,EUROPE,,1110.0,1110.0,0.002,0.001,2,1,1,BASELINE
75,BRAZIL,,1125.0,1125.0,0.002,0.001,1,1,1,BASELINE
76,BRAZIL,,1145.0,1145.0,0.002,0.001,1,1,1,BASELINE
77,EUROPE,,1150.0,1150.0,0.002,0.001,2,1,1,BASELINE
78,BRAZIL,,1185.0,1185.0,0.002,0.001,1,1,1,BASELINE
