task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,10.0,10.0,0.751,0.005,1,1,1,DRL
2,USA,,15.0,15.0,0.33,0.005,15,1,1,DRL
3,USA,restricao_soberania_brasil,20.0,20.0,0.339,0.005,,0,0,DRL
4,BRAZIL,,30.0,30.0,0.272,0.005,1,1,1,DRL
5,USA,,35.0,35.0,0.342,0.005,15,1,1,DRL
6,USA,falha_hardware_camera_esq,50.0,50.0,0.276,0.005,,0,1,DRL
7,EUROPE,restricao_gdpr_europa,60.0,60.0,0.249,0.005,,0,0,DRL
8,BRAZIL,,70.0,70.0,0.278,0.005,1,1,1,DRL
9,EUROPE,,80.0,80.0,0.215,0.005,2,1,1,DRL
10,USA,,95.0,95.0,0.269,0.005,15,1,1,DRL
11,BRAZIL,restricao_gdpr_europa,110.0,110.0,0.22,0.005,,0,0,DRL
12,USA,,125.0,125.0,0.245,0.005,15,1,1,DRL
13,EUROPE,,135.0,135.0,0.202,0.005,2,1,1,DRL
14,BRAZIL,,140.0,140.0,0.195,0.005,1,1,1,DRL
15,BRAZIL,,145.0,145.0,0.194,0.005,1,1,1,DRL
16,USA,,155.0,155.0,0.206,0.005,15,1,1,DRL
17,USA,,160.0,160.0,0.237,0.005,15,1,1,DRL
18,EUROPE,,170.0,170.0,0.194,0.005,2,1,1,DRL
19,BRAZIL,,220.0,220.0,0.218,0.005,1,1,1,DRL
20,EUROPE,,245.0,245.0,0.242,0.005,2,1,1,DRL
21,USA,,255.0,255.0,0.207,0.005,15,1,1,DRL
22,BRAZIL,,260.0,260.0,0.236,0.005,1,1,1,DRL
23,BRAZIL,,280.0,280.0,0.228,0.005,1,1,1,DRL
24,USA,,290.0,290.0,0.208,0.005,15,1,1,DRL
25,EUROPE,,300.0,300.0,0.2,0.005,2,1,1,DRL
26,EUROPE,,310.0,310.0,0.229,0.005,2,1,1,DRL
27,USA,,325.0,325.0,0.199,0.005,15,1,1,DRL
28,EUROPE,,335.0,335.0,0.242,0.005,2,1,1,DRL
29,USA,,375.0,375.0,0.326,0.005,15,1,1,DRL
30,BRAZIL,,385.0,385.0,0.253,0.005,1,1,1,DRL
31,USA,,395.0,395.0,0.27,0.005,15,1,1,DRL
32,EUROPE,,460.0,460.0,0.331,0.005,2,1,1,DRL
33,BRAZIL,,465.0,465.0,0.239,0.005,1,1,1,DRL
34,BRAZIL,,485.0,485.0,0.316,0.005,1,1,1,DRL
35,BRAZIL,,490.0,490.0,0.252,0.005,1,1,1,DRL
36,USA,,505.0,505.0,0.235,0.005,15,1,1,DRL
37,EUROPE,,510.0,510.0,0.24,0.005,2,1,1,DRL
38,EUROPE,,530.0,530.0,0.226,0.005,2,1,1,DRL
39,EUROPE,,565.0,565.0,0.288,0.005,2,1,1,DRL
40,USA,,580.0,580.0,0.265,0.005,15,1,1,DRL
41,USA,,590.0,590.0,0.233,0.005,15,1,1,DRL
42,USA,,655.0,655.0,0.294,0.005,15,1,1,DRL
43,BRAZIL,,670.0,670.0,0.289,0.005,1,1,1,DRL
44,EUROPE,,685.0,685.0,0.28,0.005,2,1,1,DRL
45,BRAZIL,,690.0,690.0,0.223,0.005,1,1,1,DRL
46,EUROPE,,710.0,710.0,0.292,0.005,2,1,1,DRL
47,BRAZIL,,720.0,720.0,0.288,0.005,1,1,1,DRL
48,USA,,780.0,780.0,0.341,0.005,15,1,1,DRL
49,EUROPE,,785.0,785.0,0.234,0.005,2,1,1,DRL
50,EUROPE,,795.0,795.0,0.221,0.005,2,1,1,DRL
51,EUROPE,,800.0,800.0,0.232,0.005,2,1,1,DRL
52,EUROPE,,820.0,820.0,0.27,0.005,2,1,1,DRL
