task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,15.0,15.0,0.984,0.005,2,1,1,DRL
2,USA,,20.0,20.0,0.428,0.005,15,1,1,DRL
3,BRAZIL,,35.0,35.0,0.461,0.005,1,1,1,DRL
4,EUROPE,,45.0,45.0,0.451,0.005,2,1,1,DRL
5,EUROPE,,50.0,50.0,0.423,0.005,2,1,1,DRL
6,EUROPE,,55.0,55.0,0.413,0.005,2,1,1,DRL
7,EUROPE,,70.0,70.0,0.5,0.005,2,1,1,DRL
8,EUROPE,,80.0,80.0,0.64,0.005,2,1,1,DRL
9,BRAZIL,,85.0,85.0,0.445,0.005,1,1,1,DRL
10,EUROPE,,95.0,95.0,0.455,0.005,2,1,1,DRL
11,EUROPE,,100.0,100.0,0.435,0.005,2,1,1,DRL
12,USA,falha_hardware_camera_esq,115.0,115.0,0.454,0.005,,0,1,DRL
13,EUROPE,,130.0,130.0,0.502,0.005,2,1,1,DRL
14,USA,,140.0,140.0,0.442,0.005,15,1,1,DRL
15,EUROPE,,145.0,145.0,0.41,0.005,2,1,1,DRL
16,EUROPE,,150.0,150.0,0.45,0.005,2,1,1,DRL
17,BRAZIL,,165.0,165.0,0.436,0.005,1,1,1,DRL
18,EUROPE,,170.0,170.0,0.409,0.005,2,1,1,DRL
19,USA,,220.0,220.0,0.51,0.005,15,1,1,DRL
20,BRAZIL,,225.0,225.0,0.427,0.005,1,1,1,DRL
21,BRAZIL,,245.0,245.0,0.472,0.005,1,1,1,DRL
22,BRAZIL,restricao_soberania_brasil,255.0,255.0,0.42,0.005,,0,0,DRL
23,BRAZIL,,260.0,260.0,0.399,0.005,1,1,1,DRL
24,BRAZIL,,275.0,275.0,0.444,0.005,1,1,1,DRL
25,BRAZIL,,280.0,280.0,0.432,0.005,1,1,1,DRL
26,BRAZIL,restricao_gdpr_europa,285.0,285.0,0.429,0.005,,0,0,DRL
27,EUROPE,,305.0,305.0,0.464,0.005,2,1,1,DRL
28,EUROPE,,310.0,310.0,0.434,0.005,2,1,1,DRL
29,EUROPE,,325.0,325.0,0.432,0.005,2,1,1,DRL
30,EUROPE,,335.0,335.0,0.424,0.005,2,1,1,DRL
31,EUROPE,,340.0,340.0,0.444,0.005,2,1,1,DRL
32,EUROPE,falha_hardware_camera_esq,360.0,360.0,0.462,0.005,,0,1,DRL
33,USA,,365.0,365.0,0.452,0.005,15,1,1,DRL
34,BRAZIL,,370.0,370.0,0.481,0.005,1,1,1,DRL
35,USA,,380.0,380.0,0.438,0.005,15,1,1,DRL
36,BRAZIL,,385.0,385.0,0.401,0.005,1,1,1,DRL
37,BRAZIL,,400.0,400.0,0.451,0.005,1,1,1,DRL
38,EUROPE,,410.0,410.0,0.439,0.005,2,1,1,DRL
39,BRAZIL,,415.0,415.0,0.431,0.005,1,1,1,DRL
40,BRAZIL,restricao_gdpr_europa,430.0,430.0,0.45,0.005,,0,0,DRL
41,BRAZIL,,435.0,435.0,0.447,0.005,1,1,1,DRL
42,BRAZIL,,440.0,440.0,0.408,0.005,1,1,1,DRL
43,EUROPE,restricao_soberania_brasil,455.0,455.0,0.467,0.005,,0,0,DRL
44,EUROPE,restricao_gdpr_europa,465.0,465.0,0.442,0.005,,0,0,DRL
45,USA,,475.0,475.0,0.406,0.005,15,1,1,DRL
46,BRAZIL,,485.0,485.0,0.393,0.005,1,1,1,DRL
47,BRAZIL,,520.0,520.0,0.417,0.005,1,1,1,DRL
48,EUROPE,,530.0,530.0,0.416,0.005,2,1,1,DRL
49,EUROPE,,535.0,535.0,0.409,0.005,2,1,1,DRL
50,EUROPE,,540.0,540.0,0.39,0.005,2,1,1,DRL
51,BRAZIL,,545.0,545.0,0.385,0.005,1,1,1,DRL
52,BRAZIL,,550.0,550.0,0.388,0.005,1,1,1,DRL
53,USA,,555.0,555.0,0.463,0.005,15,1,1,DRL
54,USA,,560.0,560.0,0.396,0.005,15,1,1,DRL
55,USA,falha_hardware_camera_esq,565.0,565.0,0.4,0.005,,0,1,DRL
56,EUROPE,,570.0,570.0,0.379,0.005,2,1,1,DRL
57,EUROPE,,575.0,575.0,0.395,0.005,2,1,1,DRL
58,EUROPE,,585.0,585.0,0.5,0.005,2,1,1,DRL
59,EUROPE,,605.0,605.0,0.459,0.005,2,1,1,DRL
60,EUROPE,,610.0,610.0,0.41,0.005,2,1,1,DRL
61,USA,,615.0,615.0,0.384,0.005,15,1,1,DRL
62,BRAZIL,,620.0,620.0,0.397,0.005,1,1,1,DRL
63,EUROPE,,630.0,630.0,0.391,0.005,2,1,1,DRL
64,EUROPE,,635.0,635.0,0.393,0.005,2,1,1,DRL
65,EUROPE,,650.0,650.0,0.422,0.005,2,1,1,DRL
66,EUROPE,,655.0,655.0,0.408,0.005,2,1,1,DRL
67,EUROPE,,675.0,675.0,0.432,0.005,2,1,1,DRL
68,BRAZIL,,680.0,680.0,0.406,0.005,1,1,1,DRL
69,BRAZIL,,695.0,695.0,0.398,0.005,1,1,1,DRL
70,USA,,725.0,725.0,0.438,0.005,15,1,1,DRL
71,EUROPE,,750.0,750.0,0.438,0.005,2,1,1,DRL
72,BRAZIL,,755.0,755.0,0.396,0.005,1,1,1,DRL
73,BRAZIL,restricao_gdpr_europa,760.0,760.0,0.402,0.005,,0,0,DRL
74,EUROPE,,790.0,790.0,0.475,0.005,2,1,1,DRL
75,USA,,795.0,795.0,0.406,0.005,15,1,1,DRL
76,EUROPE,,800.0,800.0,0.394,0.005,2,1,1,DRL
77,EUROPE,,805.0,805.0,0.378,0.005,2,1,1,DRL
78,EUROPE,,810.0,810.0,0.395,0.005,,0,1,DRL
79,BRAZIL,,815.0,815.0,0.395,0.005,1,1,1,DRL
80,USA,,830.0,830.0,0.401,0.005,15,1,1,DRL
81,EUROPE,restricao_gdpr_europa,835.0,835.0,0.385,0.005,,0,0,DRL
82,USA,,845.0,845.0,0.429,0.005,15,1,1,DRL
83,EUROPE,falha_hardware_camera_esq,870.0,870.0,0.437,0.005,,0,1,DRL
84,USA,,895.0,895.0,0.415,0.005,15,1,1,DRL
85,USA,,905.0,905.0,0.422,0.005,15,1,1,DRL
86,BRAZIL,,925.0,925.0,0.418,0.005,1,1,1,DRL
87,BRAZIL,,930.0,930.0,0.413,0.005,1,1,1,DRL
88,USA,falha_hardware_camera_esq,935.0,935.0,0.408,0.005,,0,1,DRL
89,BRAZIL,,940.0,940.0,0.422,0.005,1,1,1,DRL
90,USA,,950.0,950.0,0.437,0.005,15,1,1,DRL
91,BRAZIL,,955.0,955.0,0.391,0.005,1,1,1,DRL
92,BRAZIL,,980.0,980.0,0.45,0.005,1,1,1,DRL
93,BRAZIL,,990.0,990.0,0.408,0.005,1,1,1,DRL
94,BRAZIL,,995.0,995.0,0.413,0.005,1,1,1,DRL
95,USA,,1000.0,1000.0,0.399,0.005,15,1,1,DRL
96,BRAZIL,,1015.0,1015.0,0.42,0.005,1,1,1,DRL
97,BRAZIL,,1025.0,1025.0,0.421,0.005,1,1,1,DRL
98,BRAZIL,,1035.0,1035.0,0.449,0.005,1,1,1,DRL
99,EUROPE,,1045.0,1045.0,0.421,0.005,2,1,1,DRL
100,EUROPE,,1050.0,1050.0,0.379,0.005,,0,1,DRL
101,USA,falha_hardware_camera_esq,1055.0,1055.0,0.381,0.005,,0,1,DRL
102,USA,,1065.0,1065.0,0.412,0.005,15,1,1,DRL
103,EUROPE,,1075.0,1075.0,0.391,0.005,,0,1,DRL
104,EUROPE,,1080.0,1080.0,0.386,0.005,,0,1,DRL
105,USA,,1095.0,1095.0,0.431,0.005,15,1,1,DRL
106,EUROPE,,1100.0,1100.0,0.392,0.005,,0,1,DRL
107,USA,,1120.0,1120.0,0.421,0.005,15,1,1,DRL
108,USA,,1125.0,1125.0,0.394,0.005,15,1,1,DRL
109,EUROPE,,1130.0,1130.0,0.389,0.005,,0,1,DRL
110,BRAZIL,,1135.0,1135.0,0.437,0.005,1,1,1,DRL
111,BRAZIL,,1145.0,1145.0,0.534,0.005,1,1,1,DRL
112,BRAZIL,,1180.0,1180.0,0.478,0.005,1,1,1,DRL
113,EUROPE,,1190.0,1190.0,0.451,0.005,,0,1,DRL
