task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,25.0,25.0,1.263,0.005,2,1,1,DRL
2,BRAZIL,,30.0,30.0,0.574,0.005,1,1,1,DRL
3,EUROPE,,40.0,40.0,0.546,0.005,2,1,1,DRL
4,BRAZIL,,65.0,65.0,0.589,0.005,1,1,1,DRL
5,USA,,85.0,85.0,0.604,0.005,15,1,1,DRL
6,BRAZIL,,105.0,105.0,0.598,0.005,1,1,1,DRL
7,BRAZIL,,130.0,130.0,0.606,0.005,1,1,1,DRL
8,EUROPE,,150.0,150.0,0.621,0.005,2,1,1,DRL
9,EUROPE,,155.0,155.0,0.601,0.005,2,1,1,DRL
10,BRAZIL,,165.0,165.0,0.588,0.005,1,1,1,DRL
11,BRAZIL,,185.0,185.0,0.635,0.005,1,1,1,DRL
12,BRAZIL,,200.0,200.0,0.566,0.005,1,1,1,DRL
13,EUROPE,,210.0,210.0,0.548,0.005,2,1,1,DRL
14,USA,,225.0,225.0,0.587,0.005,15,1,1,DRL
15,EUROPE,restricao_itar_eua,250.0,250.0,0.576,0.005,,0,0,DRL
16,USA,,255.0,255.0,0.511,0.005,15,1,1,DRL
17,USA,,260.0,260.0,0.525,0.005,15,1,1,DRL
18,USA,,265.0,265.0,0.554,0.005,15,1,1,DRL
19,USA,,285.0,285.0,0.605,0.005,15,1,1,DRL
20,EUROPE,,300.0,300.0,0.553,0.005,2,1,1,DRL
21,BRAZIL,,315.0,315.0,0.587,0.005,1,1,1,DRL
22,USA,,335.0,335.0,0.583,0.005,15,1,1,DRL
23,USA,,350.0,350.0,0.574,0.005,15,1,1,DRL
24,EUROPE,,360.0,360.0,0.576,0.005,2,1,1,DRL
25,USA,,365.0,365.0,0.547,0.005,15,1,1,DRL
26,USA,,370.0,370.0,0.514,0.005,15,1,1,DRL
27,USA,,375.0,375.0,0.534,0.005,15,1,1,DRL
28,EUROPE,,385.0,385.0,0.549,0.005,2,1,1,DRL
29,USA,,390.0,390.0,0.522,0.005,15,1,1,DRL
30,EUROPE,,420.0,420.0,0.591,0.005,2,1,1,DRL
31,USA,,440.0,440.0,0.584,0.005,15,1,1,DRL
32,BRAZIL,,495.0,495.0,0.603,0.005,1,1,1,DRL
33,EUROPE,,500.0,500.0,0.539,0.005,2,1,1,DRL
34,BRAZIL,,515.0,515.0,0.566,0.005,1,1,1,DRL
35,EUROPE,,575.0,575.0,0.6,0.005,2,1,1,DRL
36,USA,,585.0,585.0,0.527,0.005,15,1,1,DRL
37,EUROPE,,600.0,600.0,0.588,0.005,2,1,1,DRL
38,USA,,620.0,620.0,0.581,0.005,15,1,1,DRL
39,EUROPE,,625.0,625.0,0.521,0.005,2,1,1,DRL
40,BRAZIL,,645.0,645.0,0.561,0.005,1,1,1,DRL
41,EUROPE,,705.0,705.0,0.608,0.005,2,1,1,DRL
42,USA,,735.0,735.0,0.614,0.005,15,1,1,DRL
43,BRAZIL,,790.0,790.0,0.607,0.005,1,1,1,DRL
44,EUROPE,,805.0,805.0,0.589,0.005,2,1,1,DRL
45,USA,,870.0,870.0,0.625,0.005,15,1,1,DRL
46,BRAZIL,,910.0,910.0,0.612,0.005,1,1,1,DRL
47,EUROPE,,915.0,915.0,0.57,0.005,2,1,1,DRL
48,BRAZIL,,930.0,930.0,0.58,0.005,1,1,1,DRL
49,EUROPE,,940.0,940.0,0.537,0.005,2,1,1,DRL
50,BRAZIL,falha_calibracao_sensor_termico,945.0,945.0,0.534,0.005,,0,1,DRL
51,BRAZIL,,950.0,950.0,0.532,0.005,1,1,1,DRL
52,EUROPE,,960.0,960.0,0.553,0.005,2,1,1,DRL
53,BRAZIL,,980.0,980.0,0.544,0.005,1,1,1,DRL
54,USA,,985.0,985.0,0.546,0.005,15,1,1,DRL
55,EUROPE,,1025.0,1025.0,0.605,0.005,2,1,1,DRL
56,EUROPE,,1045.0,1045.0,0.59,0.005,2,1,1,DRL
57,EUROPE,,1090.0,1090.0,0.622,0.005,2,1,1,DRL
58,USA,,1115.0,1115.0,0.595,0.005,15,1,1,DRL
59,BRAZIL,,1135.0,1135.0,0.596,0.005,1,1,1,DRL
60,BRAZIL,,1195.0,1195.0,0.611,0.005,1,1,1,DRL
