task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,55.0,55.0,0.004,0.001,1,1,1,BASELINE
2,EUROPE,falha_hardware_camera_esq,60.0,60.0,0.003,0.001,2,1,0,BASELINE
3,EUROPE,,65.0,65.0,0.002,0.001,2,1,1,BASELINE
4,USA,,70.0,70.0,0.002,0.001,15,1,1,BASELINE
5,USA,,80.0,80.0,0.002,0.001,15,1,1,BASELINE
6,USA,,85.0,85.0,0.002,0.001,15,1,1,BASELINE
7,EUROPE,,95.0,95.0,0.002,0.001,2,1,1,BASELINE
8,EUROPE,,110.0,110.0,0.002,0.001,2,1,1,BASELINE
9,EUROPE,,120.0,120.0,0.002,0.001,2,1,1,BASELINE
10,EUROPE,,130.0,130.0,0.002,0.001,2,1,1,BASELINE
11,EUROPE,restricao_gdpr_europa,155.0,155.0,0.002,0.001,2,1,1,BASELINE
12,USA,,160.0,160.0,0.002,0.001,15,1,1,BASELINE
13,EUROPE,falha_hardware_camera_esq,185.0,185.0,0.002,0.001,2,1,0,BASELINE
14,EUROPE,restricao_gdpr_europa,200.0,200.0,0.002,0.001,2,1,1,BASELINE
15,BRAZIL,,210.0,210.0,0.002,0.001,1,1,1,BASELINE
16,BRAZIL,,250.0,250.0,0.002,0.001,1,1,1,BASELINE
17,USA,,255.0,255.0,0.002,0.001,15,1,1,BASELINE
18,BRAZIL,,260.0,260.0,0.002,0.001,1,1,1,BASELINE
19,USA,,275.0,275.0,0.002,0.001,15,1,1,BASELINE
20,EUROPE,,310.0,310.0,0.002,0.001,2,1,1,BASELINE
21,BRAZIL,,340.0,340.0,0.002,0.001,1,1,1,BASELINE
22,USA,restricao_soberania_brasil,360.0,360.0,0.002,0.001,15,1,0,BASELINE
23,EUROPE,,400.0,400.0,0.002,0.001,2,1,1,BASELINE
24,EUROPE,,405.0,405.0,0.002,0.001,2,1,1,BASELINE
25,USA,,410.0,410.0,0.002,0.001,15,1,1,BASELINE
26,BRAZIL,restricao_gdpr_europa,470.0,470.0,0.003,0.001,1,1,0,BASELINE
27,USA,,485.0,485.0,0.002,0.001,15,1,1,BASELINE
28,EUROPE,,500.0,500.0,0.002,0.001,2,1,1,BASELINE
29,BRAZIL,,505.0,505.0,0.002,0.001,1,1,1,BASELINE
30,USA,,525.0,525.0,0.002,0.001,15,1,1,BASELINE
31,EUROPE,,540.0,540.0,0.002,0.001,2,1,1,BASELINE
32,EUROPE,,550.0,550.0,0.002,0.001,2,1,1,BASELINE
33,EUROPE,falha_hardware_camera_esq,585.0,585.0,0.002,0.001,2,1,0,BASELINE
34,USA,,625.0,625.0,0.002,0.001,15,1,1,BASELINE
35,BRAZIL,,630.0,630.0,0.002,0.001,1,1,1,BASELINE
36,BRAZIL,,645.0,645.0,0.002,0.001,1,1,1,BASELINE
37,USA,restricao_soberania_brasil,660.0,660.0,0.002,0.001,15,1,0,BASELINE
38,USA,restricao_gdpr_europa,680.0,680.0,0.002,0.001,15,1,0,BASELINE
39,USA,,700.0,700.0,0.002,0.001,15,1,1,BASELINE
40,EUROPE,,770.0,770.0,0.003,0.001,2,1,1,BASELINE
41,EUROPE,,805.0,805.0,0.002,0.001,2,1,1,BASELINE
42,USA,,815.0,815.0,0.002,0.001,15,1,1,BASELINE
43,USA,,830.0,830.0,0.002,0.001,15,1,1,BASELINE
44,USA,,870.0,870.0,0.002,0.001,15,1,1,BASELINE
45,EUROPE,,900.0,900.0,0.002,0.001,2,1,1,BASELINE
46,BRAZIL,,905.0,905.0,0.002,0.001,1,1,1,BASELINE
47,BRAZIL,,920.0,920.0,0.002,0.001,1,1,1,BASELINE
48,USA,,980.0,980.0,0.002,0.001,15,1,1,BASELINE
49,EUROPE,,1065.0,1065.0,0.002,0.001,2,1,1,BASELINE
50,EUROPE,,1095.0,1095.0,0.002,0.001,2,1,1,BASELINE
51,USA,,1105.0,1105.0,0.002,0.001,15,1,1,BASELINE
52,BRAZIL,,1155.0,1155.0,0.002,0.001,1,1,1,BASELINE
53,USA,,1180.0,1180.0,0.002,0.001,15,1,1,BASELINE
54,EUROPE,,1190.0,1190.0,0.002,0.001,2,1,1,BASELINE
55,BRAZIL,,1195.0,1195.0,0.002,0.001,1,1,1,BASELINE
