task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,10.0,10.0,0.006,0.001,1,1,1,ORACLE
2,USA,,15.0,15.0,0.004,0.001,15,1,1,ORACLE
3,USA,falha_bateria_celula_critica,20.0,20.0,0.003,0.001,15,1,0,ORACLE
4,BRAZIL,,30.0,30.0,0.003,0.001,1,1,1,ORACLE
5,USA,,35.0,35.0,0.003,0.001,15,1,1,ORACLE
6,USA,restricao_lgpd_brasil,50.0,50.0,0.003,0.001,15,1,0,ORACLE
7,EUROPE,restricao_hipaa_eua,60.0,60.0,0.003,0.001,2,1,0,ORACLE
8,BRAZIL,,70.0,70.0,0.003,0.001,1,1,1,ORACLE
9,EUROPE,,80.0,80.0,0.003,0.001,2,1,1,ORACLE
10,USA,,95.0,95.0,0.005,0.001,15,1,1,ORACLE
11,BRAZIL,restricao_hipaa_eua,110.0,110.0,0.005,0.001,1,1,0,ORACLE
12,USA,,125.0,125.0,0.005,0.001,15,1,1,ORACLE
13,EUROPE,,135.0,135.0,0.005,0.001,2,1,1,ORACLE
14,BRAZIL,,140.0,140.0,0.005,0.001,1,1,1,ORACLE
15,BRAZIL,,145.0,145.0,0.004,0.001,1,1,1,ORACLE
16,USA,,155.0,155.0,0.004,0.001,15,1,1,ORACLE
17,USA,,160.0,160.0,0.004,0.001,15,1,1,ORACLE
18,EUROPE,,170.0,170.0,0.005,0.001,2,1,1,ORACLE
19,BRAZIL,,220.0,220.0,0.005,0.001,1,1,1,ORACLE
20,EUROPE,,245.0,245.0,0.004,0.001,2,1,1,ORACLE
21,USA,,255.0,255.0,0.005,0.001,15,1,1,ORACLE
22,BRAZIL,,260.0,260.0,0.005,0.001,1,1,1,ORACLE
23,BRAZIL,,280.0,280.0,0.005,0.001,1,1,1,ORACLE
24,USA,,290.0,290.0,0.004,0.001,15,1,1,ORACLE
25,EUROPE,,300.0,300.0,0.005,0.001,2,1,1,ORACLE
26,EUROPE,,310.0,310.0,0.004,0.001,2,1,1,ORACLE
27,USA,,325.0,325.0,0.003,0.001,15,1,1,ORACLE
28,EUROPE,,335.0,335.0,0.004,0.001,2,1,1,ORACLE
