task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,5.0,5.0,0.006,0.001,2,1,1,ORACLE
2,USA,,10.0,10.0,0.004,0.001,15,1,1,ORACLE
3,BRAZIL,,15.0,15.0,0.007,0.001,1,1,1,ORACLE
4,EUROPE,,20.0,20.0,0.003,0.001,2,1,1,ORACLE
5,EUROPE,,25.0,25.0,0.003,0.001,2,1,1,ORACLE
6,EUROPE,,30.0,30.0,0.003,0.001,2,1,1,ORACLE
7,EUROPE,,35.0,35.0,0.003,0.001,2,1,1,ORACLE
8,EUROPE,,40.0,40.0,0.003,0.001,2,1,1,ORACLE
9,BRAZIL,,45.0,45.0,0.003,0.001,1,1,1,ORACLE
10,EUROPE,,50.0,50.0,0.003,0.001,2,1,1,ORACLE
11,EUROPE,,55.0,55.0,0.003,0.001,2,1,1,ORACLE
12,USA,falha_hardware_camera_esq,60.0,60.0,0.002,0.001,,0,1,ORACLE
13,EUROPE,,65.0,65.0,0.003,0.001,2,1,1,ORACLE
14,USA,,70.0,70.0,0.003,0.001,15,1,1,ORACLE
15,EUROPE,,75.0,75.0,0.002,0.001,,0,1,ORACLE
16,EUROPE,,80.0,80.0,0.003,0.001,2,1,1,ORACLE
17,BRAZIL,,85.0,85.0,0.003,0.001,1,1,1,ORACLE
18,EUROPE,,90.0,90.0,0.003,0.001,2,1,1,ORACLE
19,USA,,110.0,110.0,0.003,0.001,15,1,1,ORACLE
20,BRAZIL,,115.0,115.0,0.003,0.001,1,1,1,ORACLE
21,BRAZIL,,125.0,125.0,0.003,0.001,1,1,1,ORACLE
22,BRAZIL,restricao_soberania_brasil,130.0,130.0,0.006,0.001,1,1,1,ORACLE
23,BRAZIL,,135.0,135.0,0.003,0.001,1,1,1,ORACLE
24,BRAZIL,,140.0,140.0,0.003,0.001,1,1,1,ORACLE
25,BRAZIL,,145.0,145.0,0.003,0.001,1,1,1,ORACLE
26,BRAZIL,restricao_gdpr_europa,150.0,150.0,0.005,0.001,2,1,1,ORACLE
27,EUROPE,,160.0,160.0,0.003,0.001,2,1,1,ORACLE
28,EUROPE,,165.0,165.0,0.003,0.001,2,1,1,ORACLE
29,EUROPE,,170.0,170.0,0.003,0.001,2,1,1,ORACLE
30,EUROPE,,175.0,175.0,0.003,0.001,2,1,1,ORACLE
31,EUROPE,,180.0,180.0,0.003,0.001,2,1,1,ORACLE
32,EUROPE,falha_hardware_camera_esq,190.0,190.0,0.001,0.001,,0,1,ORACLE
33,USA,,195.0,195.0,0.003,0.001,15,1,1,ORACLE
34,BRAZIL,,200.0,200.0,0.003,0.001,1,1,1,ORACLE
35,USA,,205.0,205.0,0.003,0.001,15,1,1,ORACLE
36,BRAZIL,,210.0,210.0,0.003,0.001,1,1,1,ORACLE
37,BRAZIL,,215.0,215.0,0.003,0.001,1,1,1,ORACLE
38,EUROPE,,220.0,220.0,0.003,0.001,2,1,1,ORACLE
39,BRAZIL,,225.0,225.0,0.003,0.001,1,1,1,ORACLE
40,BRAZIL,restricao_gdpr_europa,230.0,230.0,0.005,0.001,2,1,1,ORACLE
41,BRAZIL,,235.0,235.0,0.003,0.001,1,1,1,ORACLE
42,BRAZIL,,240.0,240.0,0.003,0.001,1,1,1,ORACLE
43,EUROPE,restricao_soberania_brasil,245.0,245.0,0.005,0.001,1,1,1,ORACLE
44,EUROPE,restricao_gdpr_europa,250.0,250.0,0.005,0.001,2,1,1,ORACLE
45,USA,,255.0,255.0,0.003,0.001,15,1,1,ORACLE
46,BRAZIL,,260.0,260.0,0.003,0.001,1,1,1,ORACLE
47,BRAZIL,,275.0,275.0,0.003,0.001,1,1,1,ORACLE
48,EUROPE,,280.0,280.0,0.003,0.001,2,1,1,ORACLE
49,EUROPE,,285.0,285.0,0.003,0.001,2,1,1,ORACLE
50,EUROPE,,290.0,290.0,0.003,0.001,2,1,1,ORACLE
51,BRAZIL,,295.0,295.0,0.003,0.001,1,1,1,ORACLE
52,BRAZIL,,300.0,300.0,0.003,0.001,1,1,1,ORACLE
53,USA,,305.0,305.0,0.003,0.001,15,1,1,ORACLE
54,USA,,310.0,310.0,0.003,0.001,15,1,1,ORACLE
55,USA,falha_hardware_camera_esq,315.0,315.0,0.001,0.001,,0,1,ORACLE
56,EUROPE,,320.0,320.0,0.003,0.001,2,1,1,ORACLE
57,EUROPE,,325.0,325.0,0.003,0.001,2,1,1,ORACLE
58,EUROPE,,330.0,330.0,0.004,0.001,2,1,1,ORACLE
59,EUROPE,,340.0,340.0,0.003,0.001,2,1,1,ORACLE
60,EUROPE,,345.0,345.0,0.003,0.001,2,1,1,ORACLE
61,USA,,350.0,350.0,0.003,0.001,15,1,1,ORACLE
62,BRAZIL,,355.0,355.0,0.003,0.001,1,1,1,ORACLE
63,EUROPE,,360.0,360.0,0.003,0.001,2,1,1,ORACLE
64,EUROPE,,365.0,365.0,0.003,0.001,2,1,1,ORACLE
65,EUROPE,,370.0,370.0,0.003,0.001,2,1,1,ORACLE
66,EUROPE,,375.0,375.0,0.002,0.001,,0,1,ORACLE
67,EUROPE,,385.0,385.0,0.002,0.001,,0,1,ORACLE
68,BRAZIL,,390.0,390.0,0.003,0.001,1,1,1,ORACLE
69,BRAZIL,,395.0,395.0,0.003,0.001,1,1,1,ORACLE
70,USA,,405.0,405.0,0.003,0.001,15,1,1,ORACLE
71,EUROPE,,415.0,415.0,0.002,0.001,,0,1,ORACLE
72,BRAZIL,,420.0,420.0,0.056,0.001,1,1,1,ORACLE
73,BRAZIL,restricao_gdpr_europa,425.0,425.0,0.006,0.001,2,1,1,ORACLE
74,EUROPE,,435.0,435.0,0.002,0.001,,0,1,ORACLE
75,USA,,440.0,440.0,0.003,0.001,15,1,1,ORACLE
76,EUROPE,,445.0,445.0,0.002,0.001,,0,1,ORACLE
77,EUROPE,,450.0,450.0,0.002,0.001,,0,1,ORACLE
78,EUROPE,,455.0,455.0,0.002,0.001,,0,1,ORACLE
79,BRAZIL,,460.0,460.0,0.004,0.001,1,1,1,ORACLE
80,USA,,465.0,465.0,0.003,0.001,15,1,1,ORACLE
81,EUROPE,restricao_gdpr_europa,470.0,470.0,0.004,0.001,,0,0,ORACLE
82,USA,,475.0,475.0,0.003,0.001,15,1,1,ORACLE
83,EUROPE,falha_hardware_camera_esq,485.0,485.0,0.001,0.001,,0,1,ORACLE
84,USA,,495.0,495.0,0.003,0.001,15,1,1,ORACLE
