task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,BRAZIL,,5.0,5.0,1.216,0.001,1,1,1,DRL_ONEHOT
2,BRAZIL,,10.0,10.0,0.553,0.001,1,1,1,DRL_ONEHOT
3,EUROPE,,25.0,25.0,0.614,0.001,2,1,1,DRL_ONEHOT
4,USA,,30.0,30.0,0.558,0.001,15,1,1,DRL_ONEHOT
5,BRAZIL,,35.0,35.0,0.541,0.001,1,1,1,DRL_ONEHOT
6,EUROPE,,50.0,50.0,0.565,0.001,2,1,1,DRL_ONEHOT
7,BRAZIL,,60.0,60.0,0.574,0.001,1,1,1,DRL_ONEHOT
8,EUROPE,,65.0,65.0,0.553,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,,80.0,80.0,0.59,0.001,1,1,1,DRL_ONEHOT
10,USA,,90.0,90.0,0.565,0.001,15,1,1,DRL_ONEHOT
11,BRAZIL,,95.0,95.0,0.55,0.001,1,1,1,DRL_ONEHOT
12,USA,,110.0,110.0,0.569,0.001,15,1,1,DRL_ONEHOT
13,USA,,125.0,125.0,0.582,0.001,15,1,1,DRL_ONEHOT
14,USA,,135.0,135.0,0.543,0.001,15,1,1,DRL_ONEHOT
15,USA,,140.0,140.0,0.556,0.001,15,1,1,DRL_ONEHOT
16,EUROPE,restricao_gdpr_europa,145.0,145.0,0.552,0.001,2,1,1,DRL_ONEHOT
17,EUROPE,,150.0,150.0,0.556,0.001,2,1,1,DRL_ONEHOT
18,EUROPE,,160.0,160.0,0.562,0.001,2,1,1,DRL_ONEHOT
19,BRAZIL,,170.0,170.0,0.542,0.001,1,1,1,DRL_ONEHOT
20,USA,,180.0,180.0,0.579,0.001,15,1,1,DRL_ONEHOT
21,USA,,185.0,185.0,0.543,0.001,15,1,1,DRL_ONEHOT
22,BRAZIL,,190.0,190.0,0.521,0.001,1,1,1,DRL_ONEHOT
23,BRAZIL,,200.0,200.0,0.526,0.001,1,1,1,DRL_ONEHOT
24,BRAZIL,,210.0,210.0,0.575,0.001,1,1,1,DRL_ONEHOT
25,BRAZIL,,215.0,215.0,0.569,0.001,1,1,1,DRL_ONEHOT
26,EUROPE,,220.0,220.0,0.534,0.001,2,1,1,DRL_ONEHOT
27,BRAZIL,,230.0,230.0,0.53,0.001,1,1,1,DRL_ONEHOT
28,BRAZIL,,235.0,235.0,0.528,0.001,1,1,1,DRL_ONEHOT
29,EUROPE,,245.0,245.0,0.564,0.001,2,1,1,DRL_ONEHOT
30,USA,,250.0,250.0,0.559,0.001,15,1,1,DRL_ONEHOT
31,BRAZIL,,255.0,255.0,0.543,0.001,1,1,1,DRL_ONEHOT
32,USA,,260.0,260.0,0.542,0.001,15,1,1,DRL_ONEHOT
33,USA,,265.0,265.0,0.522,0.001,15,1,1,DRL_ONEHOT
34,USA,,295.0,295.0,0.605,0.001,15,1,1,DRL_ONEHOT
35,EUROPE,,300.0,300.0,0.556,0.001,2,1,1,DRL_ONEHOT
36,EUROPE,,305.0,305.0,0.636,0.001,2,1,1,DRL_ONEHOT
37,USA,,325.0,325.0,0.633,0.001,15,1,1,DRL_ONEHOT
38,BRAZIL,falha_hardware_camera_esq,330.0,330.0,0.57,0.001,,0,1,DRL_ONEHOT
39,EUROPE,,335.0,335.0,0.581,0.001,2,1,1,DRL_ONEHOT
40,BRAZIL,,340.0,340.0,0.613,0.001,1,1,1,DRL_ONEHOT
41,BRAZIL,,345.0,345.0,0.661,0.001,1,1,1,DRL_ONEHOT
42,USA,,355.0,355.0,0.61,0.001,15,1,1,DRL_ONEHOT
43,BRAZIL,,360.0,360.0,0.566,0.001,1,1,1,DRL_ONEHOT
44,EUROPE,,365.0,365.0,0.558,0.001,2,1,1,DRL_ONEHOT
45,BRAZIL,,370.0,370.0,0.544,0.001,1,1,1,DRL_ONEHOT
46,BRAZIL,,375.0,375.0,0.525,0.001,1,1,1,DRL_ONEHOT
47,USA,,395.0,395.0,0.587,0.001,15,1,1,DRL_ONEHOT
48,BRAZIL,,405.0,405.0,0.544,0.001,1,1,1,DRL_ONEHOT
49,EUROPE,,410.0,410.0,0.551,0.001,2,1,1,DRL_ONEHOT
50,BRAZIL,,425.0,425.0,0.619,0.001,1,1,1,DRL_ONEHOT
51,EUROPE,,430.0,430.0,0.555,0.001,2,1,1,DRL_ONEHOT
52,BRAZIL,,435.0,435.0,0.538,0.001,1,1,1,DRL_ONEHOT
53,USA,,445.0,445.0,0.59,0.001,15,1,1,DRL_ONEHOT
54,EUROPE,,450.0,450.0,0.562,0.001,2,1,1,DRL_ONEHOT
55,BRAZIL,,455.0,455.0,0.565,0.001,1,1,1,DRL_ONEHOT
56,EUROPE,,460.0,460.0,0.547,0.001,2,1,1,DRL_ONEHOT
57,EUROPE,,470.0,470.0,0.592,0.001,2,1,1,DRL_ONEHOT
