task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,15.0,15.0,0.774,0.001,2,1,1,DRL_ONEHOT
2,EUROPE,,25.0,25.0,0.383,0.001,2,1,1,DRL_ONEHOT
3,BRAZIL,restricao_soberania_brasil,45.0,45.0,0.369,0.001,1,1,1,DRL_ONEHOT
4,USA,,75.0,75.0,0.34,0.001,15,1,1,DRL_ONEHOT
5,USA,,100.0,100.0,0.308,0.001,15,1,1,DRL_ONEHOT
6,BRAZIL,,120.0,120.0,0.313,0.001,1,1,1,DRL_ONEHOT
7,EUROPE,,125.0,125.0,0.285,0.001,2,1,1,DRL_ONEHOT
8,USA,,160.0,160.0,0.308,0.001,15,1,1,DRL_ONEHOT
9,USA,,180.0,180.0,0.3,0.001,15,1,1,DRL_ONEHOT
10,BRAZIL,,200.0,200.0,0.296,0.001,1,1,1,DRL_ONEHOT
11,EUROPE,,215.0,215.0,0.291,0.001,2,1,1,DRL_ONEHOT
12,EUROPE,,230.0,230.0,0.289,0.001,2,1,1,DRL_ONEHOT
13,USA,,245.0,245.0,0.285,0.001,15,1,1,DRL_ONEHOT
14,EUROPE,,260.0,260.0,0.296,0.001,2,1,1,DRL_ONEHOT
15,USA,,265.0,265.0,0.276,0.001,15,1,1,DRL_ONEHOT
16,USA,,270.0,270.0,0.334,0.001,15,1,1,DRL_ONEHOT
17,BRAZIL,,275.0,275.0,0.278,0.001,1,1,1,DRL_ONEHOT
18,BRAZIL,,280.0,280.0,0.299,0.001,1,1,1,DRL_ONEHOT
19,EUROPE,,305.0,305.0,0.315,0.001,2,1,1,DRL_ONEHOT
20,BRAZIL,,340.0,340.0,0.304,0.001,1,1,1,DRL_ONEHOT
21,BRAZIL,falha_hardware_camera_esq,350.0,350.0,0.301,0.001,,0,1,DRL_ONEHOT
22,BRAZIL,restricao_soberania_brasil,365.0,365.0,0.29,0.001,1,1,1,DRL_ONEHOT
23,EUROPE,,370.0,370.0,0.306,0.001,2,1,1,DRL_ONEHOT
24,BRAZIL,,375.0,375.0,0.317,0.001,1,1,1,DRL_ONEHOT
25,EUROPE,,400.0,400.0,0.361,0.001,2,1,1,DRL_ONEHOT
26,USA,,415.0,415.0,0.379,0.001,15,1,1,DRL_ONEHOT
27,EUROPE,,425.0,425.0,0.311,0.001,2,1,1,DRL_ONEHOT
28,BRAZIL,,455.0,455.0,0.332,0.001,1,1,1,DRL_ONEHOT
29,EUROPE,,505.0,505.0,0.328,0.001,2,1,1,DRL_ONEHOT
30,EUROPE,,510.0,510.0,0.291,0.001,2,1,1,DRL_ONEHOT
31,BRAZIL,,545.0,545.0,0.312,0.001,1,1,1,DRL_ONEHOT
32,USA,,550.0,550.0,0.281,0.001,15,1,1,DRL_ONEHOT
33,BRAZIL,,560.0,560.0,0.283,0.001,1,1,1,DRL_ONEHOT
34,USA,,570.0,570.0,0.307,0.001,15,1,1,DRL_ONEHOT
35,BRAZIL,,630.0,630.0,0.305,0.001,1,1,1,DRL_ONEHOT
36,EUROPE,restricao_soberania_brasil,645.0,645.0,0.299,0.001,1,1,1,DRL_ONEHOT
37,EUROPE,,660.0,660.0,0.339,0.001,2,1,1,DRL_ONEHOT
38,USA,restricao_soberania_brasil,670.0,670.0,0.296,0.001,1,1,1,DRL_ONEHOT
39,BRAZIL,,695.0,695.0,0.303,0.001,1,1,1,DRL_ONEHOT
40,USA,falha_hardware_camera_esq,700.0,700.0,0.293,0.001,,0,1,DRL_ONEHOT
41,USA,restricao_soberania_brasil,715.0,715.0,0.283,0.001,1,1,1,DRL_ONEHOT
42,BRAZIL,,770.0,770.0,0.307,0.001,1,1,1,DRL_ONEHOT
43,BRAZIL,,775.0,775.0,0.297,0.001,1,1,1,DRL_ONEHOT
44,BRAZIL,,830.0,830.0,0.489,0.001,1,1,1,DRL_ONEHOT
45,BRAZIL,,840.0,840.0,0.353,0.001,1,1,1,DRL_ONEHOT
46,EUROPE,,845.0,845.0,0.282,0.001,2,1,1,DRL_ONEHOT
47,BRAZIL,,860.0,860.0,0.293,0.001,1,1,1,DRL_ONEHOT
48,BRAZIL,,890.0,890.0,0.319,0.001,1,1,1,DRL_ONEHOT
49,BRAZIL,,900.0,900.0,0.293,0.001,1,1,1,DRL_ONEHOT
50,EUROPE,,905.0,905.0,0.28,0.001,2,1,1,DRL_ONEHOT
51,BRAZIL,falha_hardware_camera_esq,915.0,915.0,0.283,0.001,,0,1,DRL_ONEHOT
52,BRAZIL,,935.0,935.0,0.307,0.001,1,1,1,DRL_ONEHOT
53,USA,,975.0,975.0,0.33,0.001,15,1,1,DRL_ONEHOT
54,EUROPE,,980.0,980.0,0.3,0.001,2,1,1,DRL_ONEHOT
55,USA,,985.0,985.0,0.305,0.001,15,1,1,DRL_ONEHOT
56,USA,,990.0,990.0,0.296,0.001,15,1,1,DRL_ONEHOT
57,USA,falha_hardware_camera_esq,1015.0,1015.0,0.323,0.001,,0,1,DRL_ONEHOT
58,EUROPE,,1020.0,1020.0,0.317,0.001,2,1,1,DRL_ONEHOT
59,EUROPE,,1030.0,1030.0,0.391,0.001,2,1,1,DRL_ONEHOT
60,USA,,1135.0,1135.0,0.447,0.001,15,1,1,DRL_ONEHOT
61,EUROPE,falha_hardware_camera_esq,1150.0,1150.0,0.343,0.001,,0,1,DRL_ONEHOT
62,BRAZIL,,1180.0,1180.0,0.561,0.001,1,1,1,DRL_ONEHOT
63,BRAZIL,,1190.0,1190.0,0.629,0.001,1,1,1,DRL_ONEHOT
