task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,5.0,5.0,0.67,0.001,15,1,1,DRL_ONEHOT
2,USA,restricao_gdpr_europa,20.0,20.0,0.262,0.001,2,1,1,DRL_ONEHOT
3,USA,,60.0,60.0,0.216,0.001,15,1,1,DRL_ONEHOT
4,EUROPE,,65.0,65.0,0.194,0.001,2,1,1,DRL_ONEHOT
5,USA,,80.0,80.0,0.193,0.001,15,1,1,DRL_ONEHOT
6,BRAZIL,,85.0,85.0,0.266,0.001,1,1,1,DRL_ONEHOT
7,BRAZIL,,95.0,95.0,0.194,0.001,1,1,1,DRL_ONEHOT
8,EUROPE,restricao_gdpr_europa,100.0,100.0,0.233,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,,130.0,130.0,0.198,0.001,1,1,1,DRL_ONEHOT
10,USA,,170.0,170.0,0.198,0.001,15,1,1,DRL_ONEHOT
11,EUROPE,,180.0,180.0,0.2,0.001,2,1,1,DRL_ONEHOT
12,BRAZIL,,230.0,230.0,0.201,0.001,1,1,1,DRL_ONEHOT
13,USA,,235.0,235.0,0.193,0.001,15,1,1,DRL_ONEHOT
14,EUROPE,,255.0,255.0,0.2,0.001,2,1,1,DRL_ONEHOT
15,EUROPE,,265.0,265.0,0.192,0.001,2,1,1,DRL_ONEHOT
16,USA,,280.0,280.0,0.213,0.001,15,1,1,DRL_ONEHOT
17,EUROPE,restricao_soberania_brasil,290.0,290.0,0.192,0.001,1,1,1,DRL_ONEHOT
18,EUROPE,,365.0,365.0,0.198,0.001,2,1,1,DRL_ONEHOT
19,EUROPE,,395.0,395.0,0.196,0.001,2,1,1,DRL_ONEHOT
20,EUROPE,,410.0,410.0,0.217,0.001,2,1,1,DRL_ONEHOT
21,USA,,440.0,440.0,0.194,0.001,15,1,1,DRL_ONEHOT
22,EUROPE,,445.0,445.0,0.2,0.001,2,1,1,DRL_ONEHOT
23,EUROPE,,450.0,450.0,0.191,0.001,2,1,1,DRL_ONEHOT
24,BRAZIL,,455.0,455.0,0.19,0.001,1,1,1,DRL_ONEHOT
25,BRAZIL,,490.0,490.0,0.201,0.001,1,1,1,DRL_ONEHOT
26,EUROPE,,495.0,495.0,0.191,0.001,2,1,1,DRL_ONEHOT
27,EUROPE,,530.0,530.0,0.196,0.001,2,1,1,DRL_ONEHOT
28,BRAZIL,falha_hardware_camera_esq,630.0,630.0,0.194,0.001,,0,1,DRL_ONEHOT
29,EUROPE,,645.0,645.0,0.194,0.001,2,1,1,DRL_ONEHOT
30,BRAZIL,,655.0,655.0,0.192,0.001,1,1,1,DRL_ONEHOT
31,USA,,715.0,715.0,0.195,0.001,15,1,1,DRL_ONEHOT
32,EUROPE,,720.0,720.0,0.191,0.001,2,1,1,DRL_ONEHOT
33,USA,,755.0,755.0,0.195,0.001,15,1,1,DRL_ONEHOT
34,BRAZIL,,775.0,775.0,0.195,0.001,1,1,1,DRL_ONEHOT
35,BRAZIL,,805.0,805.0,0.253,0.001,1,1,1,DRL_ONEHOT
36,EUROPE,,825.0,825.0,0.191,0.001,2,1,1,DRL_ONEHOT
37,BRAZIL,,830.0,830.0,0.188,0.001,1,1,1,DRL_ONEHOT
38,EUROPE,,855.0,855.0,0.193,0.001,2,1,1,DRL_ONEHOT
39,USA,,865.0,865.0,0.213,0.001,15,1,1,DRL_ONEHOT
40,USA,,885.0,885.0,0.192,0.001,15,1,1,DRL_ONEHOT
41,USA,,925.0,925.0,0.193,0.001,15,1,1,DRL_ONEHOT
42,USA,,940.0,940.0,0.194,0.001,15,1,1,DRL_ONEHOT
43,USA,,945.0,945.0,0.191,0.001,15,1,1,DRL_ONEHOT
44,USA,,955.0,955.0,0.19,0.001,15,1,1,DRL_ONEHOT
45,EUROPE,,960.0,960.0,0.214,0.001,2,1,1,DRL_ONEHOT
46,EUROPE,,965.0,965.0,0.19,0.001,2,1,1,DRL_ONEHOT
47,EUROPE,,995.0,995.0,0.216,0.001,2,1,1,DRL_ONEHOT
48,USA,,1000.0,1000.0,0.191,0.001,15,1,1,DRL_ONEHOT
49,BRAZIL,,1005.0,1005.0,0.19,0.001,1,1,1,DRL_ONEHOT
50,BRAZIL,,1025.0,1025.0,0.21,0.001,1,1,1,DRL_ONEHOT
51,EUROPE,,1070.0,1070.0,0.202,0.001,2,1,1,DRL_ONEHOT
52,EUROPE,falha_hardware_camera_esq,1095.0,1095.0,0.198,0.001,,0,1,DRL_ONEHOT
53,EUROPE,,1115.0,1115.0,0.194,0.001,2,1,1,DRL_ONEHOT
54,BRAZIL,,1120.0,1120.0,0.21,0.001,1,1,1,DRL_ONEHOT
55,EUROPE,,1125.0,1125.0,0.192,0.001,2,1,1,DRL_ONEHOT
56,BRAZIL,,1130.0,1130.0,0.191,0.001,1,1,1,DRL_ONEHOT
57,EUROPE,,1150.0,1150.0,0.198,0.001,2,1,1,DRL_ONEHOT
58,BRAZIL,,1155.0,1155.0,0.194,0.001,1,1,1,DRL_ONEHOT
59,USA,,1160.0,1160.0,0.192,0.001,15,1,1,DRL_ONEHOT
60,USA,,1170.0,1170.0,0.196,0.001,15,1,1,DRL_ONEHOT
61,BRAZIL,,1175.0,1175.0,0.19,0.001,1,1,1,DRL_ONEHOT
